mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,54.0
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,599.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9993.5,9994.6538,15.0,0.153846,access,1,1.1538,high,agree,55.5
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11004.5,11003.6316,11.0,-0.157895,access,1,0.8684,medium,agree,-161.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9996.0,9994.4118,18.0,-0.176471,public,0,1.5882,high,agree,48.0
access,54,-1,5400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-121.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9994.5,9991.7561,15.0,-0.365854,access,1,2.7439,high,agree,52.5
access,55,-1,5500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11004.5,11007.5882,15.0,0.411765,public,0,3.0882,high,agree,-161.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,51.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-41.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,51.0
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11001.0,11001.2308,2.0,0.230769,access,1,0.2308,low,agree,-441.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9993.0,9994.3333,16.0,0.166667,access,2,1.3333,high,agree,57.0
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880521.0,11000.0,11000.0,0.0,0.0,public,0,0.0,low,neutral,-521.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,54.0
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.5,11004.5455,15.0,-0.393939,access,2,2.9545,high,agree,79.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9996.0,9994.2,18.0,-0.2,access,1,1.8,high,agree,48.0
access,60,-1,6000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-41.0
access,61,-1,6100,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9993.5,9990.2308,15.0,-0.435897,access,1,3.2692,high,agree,55.5
access,61,-1,6100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-41.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,62,-1,6200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11004.5,11005.6207,13.0,0.172414,access,2,1.1207,high,agree,-161.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9993.5,9992.9231,15.0,-0.076923,access,1,0.5769,medium,agree,55.5
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-41.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,64,-1,6400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-41.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9993.5,9993.2222,15.0,-0.037037,access,1,0.2778,low,agree,55.5
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11006.5,11006.5,13.0,0.0,access,1,0.0,low,neutral,-1.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.5,9997.375,15.0,0.25,access,1,1.875,high,agree,49.5
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11005.5,11005.8824,13.0,0.058824,access,2,0.3824,medium,agree,-81.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,51.0
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,39.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,51.0
access,68,-1,6800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11005.5,11006.5714,15.0,0.142857,public,0,1.0714,high,agree,-81.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9997.5,9995.2353,11.0,-0.411765,access,1,2.2647,high,agree,43.5
access,69,-1,6900,INTARIAN_PEPPER_ROOT,0,0,0,80,-880521.0,11002.0,11002.0,0.0,0.0,access,1,0.0,low,neutral,-361.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9996.5,9994.0,17.0,-0.294118,access,1,2.5,high,agree,46.5
access,70,-1,7000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.0,11007.0,12.0,0.0,access,1,0.0,low,neutral,39.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9995.0,9997.0811,14.0,0.297297,access,2,2.0811,high,agree,51.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,39.0
access,72,-1,7200,ASH_COATED_OSMIUM,1,0,1,-3,30036.0,9993.0,9993.0,0.0,0.0,access,1,0.0,low,neutral,57.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,39.0
access,73,-1,7300,ASH_COATED_OSMIUM,1,0,1,-3,30036.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,75.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11007.5,11007.1579,13.0,-0.052632,access,2,0.3421,low,agree,79.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,-3,30036.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,48.0
access,74,-1,7400,INTARIAN_PEPPER_ROOT,0,0,0,80,-880521.0,11001.0,11001.0,0.0,0.0,public,0,0.0,low,neutral,-441.0
access,75,-1,7500,ASH_COATED_OSMIUM,1,0,1,-3,30036.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,75.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11006.0,11007.0,14.0,0.142857,access,1,1.0,high,agree,-41.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,15,-149820.0,9989.5,9989.0588,5.0,-0.176471,access,1,0.4412,medium,agree,22.5
access,76,-1,7600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,599.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9995.5,9995.8571,15.0,0.047619,access,1,0.3571,medium,agree,112.5
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11006.0,11006.7778,14.0,0.111111,access,2,0.7778,medium,agree,-41.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9994.5,9991.3421,15.0,-0.421053,access,1,3.1579,high,agree,97.5
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11006.0,11007.5,14.0,0.214286,access,1,1.5,high,agree,-41.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9996.0,9993.5,18.0,-0.277778,public,0,2.5,high,agree,120.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,119.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,90.0
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11010.0,11007.1176,14.0,-0.411765,access,2,2.8824,high,agree,279.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,90.0
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,119.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,90.0
access,82,-1,8200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.0,11008.0,18.0,0.0,public,0,0.0,low,neutral,119.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9993.5,9995.5,19.0,0.210526,public,0,2.0,high,agree,82.5
access,83,-1,8300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,119.0
access,84,-1,8400,ASH_COATED_OSMIUM,2,0,2,15,-149820.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,-15.0
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.5,11008.5,17.0,0.0,public,0,0.0,low,neutral,159.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,105.0
access,85,-1,8500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11008.0,11006.1379,12.0,-0.310345,access,1,1.8621,high,agree,119.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9995.5,9997.8684,15.0,0.315789,access,1,2.3684,high,agree,112.5
access,86,-1,8600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880521.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,199.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9994.5,9992.0,15.0,-0.333333,access,1,2.5,high,agree,97.5
access,87,-1,8700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880521.0,11008.5,11008.8235,11.0,0.058824,access,1,0.3235,low,agree,159.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,15,-149820.0,9996.0,9998.3333,14.0,0.333333,access,2,2.3333,high,agree,120.0
