mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,9,-1,900,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.5,9996.6098,15.0,0.414634,access,2,3.1098,high,agree,0.0
access,9,-1,900,INTARIAN_PEPPER_ROOT,2,0,2,51,-561306.0,11000.0,11000.7778,14.0,0.111111,access,2,0.7778,medium,agree,-306.0
access,10,-1,1000,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.5,9995.0,15.0,0.2,access,1,1.5,high,agree,0.0
access,10,-1,1000,INTARIAN_PEPPER_ROOT,3,1,2,67,-737402.0,10999.0,10999.5385,14.0,0.076923,access,2,0.5385,medium,agree,-469.0
access,11,-1,1100,ASH_COATED_OSMIUM,4,0,4,0,0.0,9994.5,9992.4324,17.0,-0.243243,access,2,2.0676,high,agree,0.0
access,11,-1,1100,INTARIAN_PEPPER_ROOT,2,0,2,67,-737402.0,11001.0,11001.0,12.0,0.0,access,1,0.0,low,neutral,-335.0
access,12,-1,1200,ASH_COATED_OSMIUM,4,0,4,0,0.0,9992.0,9995.6,18.0,0.4,public,0,3.6,high,agree,0.0
access,12,-1,1200,INTARIAN_PEPPER_ROOT,2,0,2,67,-737402.0,11001.0,11001.0,18.0,0.0,public,0,0.0,low,neutral,-335.0
access,13,-1,1300,ASH_COATED_OSMIUM,4,0,4,0,0.0,9994.5,9991.8611,19.0,-0.277778,public,0,2.6389,high,agree,0.0
access,13,-1,1300,INTARIAN_PEPPER_ROOT,2,0,2,67,-737402.0,11001.0,11001.0,12.0,0.0,public,0,0.0,low,neutral,-335.0
access,14,-1,1400,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,14,-1,1400,INTARIAN_PEPPER_ROOT,2,0,2,67,-737402.0,11001.0,11001.0,12.0,0.0,access,1,0.0,low,neutral,-335.0
access,15,-1,1500,ASH_COATED_OSMIUM,5,1,4,10,-99900.0,9987.5,9987.7273,5.0,0.090909,access,1,0.2273,low,agree,-25.0
access,15,-1,1500,INTARIAN_PEPPER_ROOT,2,1,1,80,-880480.0,11000.5,10999.3214,11.0,-0.214286,access,1,1.1786,high,agree,-440.0
access,16,-1,1600,ASH_COATED_OSMIUM,4,0,4,10,-99900.0,9994.5,9992.1892,19.0,-0.243243,access,1,2.3108,high,agree,45.0
access,16,-1,1600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,17,-1,1700,ASH_COATED_OSMIUM,4,0,4,10,-99900.0,9991.5,9995.0,17.0,0.411765,access,1,3.5,high,agree,15.0
access,17,-1,1700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11001.5,11000.0,15.0,-0.2,access,2,1.5,high,agree,-360.0
access,18,-1,1800,ASH_COATED_OSMIUM,5,1,4,14,-139880.0,9990.5,9992.8824,9.0,0.529412,public,0,2.3824,high,agree,-13.0
access,18,-1,1800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,19,-1,1900,ASH_COATED_OSMIUM,1,0,1,14,-139880.0,10001.0,10001.0,0.0,0.0,public,0,0.0,low,neutral,134.0
access,19,-1,1900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-320.0
access,20,-1,2000,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,22.0
access,20,-1,2000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,21,-1,2100,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.5,9996.0,15.0,0.333333,access,1,2.5,high,agree,29.0
access,21,-1,2100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,22,-1,2200,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,22.0
access,22,-1,2200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,23,-1,2300,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,22.0
access,23,-1,2300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,24,-1,2400,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.5,9989.4286,19.0,-0.428571,public,0,4.0714,high,agree,29.0
access,24,-1,2400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-320.0
access,25,-1,2500,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9991.0,9984.8824,16.0,-0.764706,access,2,6.1176,high,agree,-6.0
access,25,-1,2500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.5,11002.5,13.0,0.0,public,0,0.0,low,neutral,-280.0
access,26,-1,2600,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9992.0,9992.0,16.0,0.0,access,1,0.0,low,neutral,8.0
access,26,-1,2600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.0,11003.0,12.0,0.0,access,1,0.0,low,neutral,-240.0
access,27,-1,2700,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9995.5,9992.8837,15.0,-0.348837,access,1,2.6163,high,agree,57.0
access,27,-1,2700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,10998.0,10998.1579,2.0,0.157895,access,2,0.1579,low,agree,-640.0
access,28,-1,2800,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,22.0
access,28,-1,2800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-240.0
access,29,-1,2900,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9992.0,9993.5,18.0,0.166667,access,1,1.5,high,agree,8.0
access,29,-1,2900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.5,11007.2,3.0,-0.2,access,1,0.3,low,agree,120.0
access,30,-1,3000,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9994.5,9996.5833,15.0,0.277778,access,1,2.0833,high,agree,43.0
access,30,-1,3000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11001.0,11000.6818,14.0,-0.045455,access,1,0.3182,low,agree,-400.0
access,31,-1,3100,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9995.0,9991.1429,18.0,-0.428571,public,0,3.8571,high,agree,50.0
access,31,-1,3100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-240.0
access,32,-1,3200,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9992.5,9992.5,15.0,0.0,access,1,0.0,low,neutral,15.0
access,32,-1,3200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11002.5,11003.6,11.0,0.2,access,1,1.1,high,agree,-280.0
access,33,-1,3300,ASH_COATED_OSMIUM,2,0,2,14,-139880.0,9986.0,9986.0,0.0,0.0,access,1,0.0,low,neutral,-76.0
access,33,-1,3300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.0,11003.0,12.0,0.0,access,1,0.0,low,neutral,-240.0
access,34,-1,3400,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,22.0
access,34,-1,3400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.5,11003.2609,11.0,-0.043478,access,1,0.2391,low,agree,-200.0
access,35,-1,3500,ASH_COATED_OSMIUM,4,0,4,14,-139880.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,22.0
access,35,-1,3500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.5,11003.5,13.0,0.0,public,0,0.0,low,neutral,-200.0
access,36,-1,3600,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,43.0
access,36,-1,3600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.5,11002.8148,13.0,-0.259259,access,1,1.6852,high,agree,-120.0
access,37,-1,3700,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9993.0,9992.3913,14.0,-0.086957,access,2,0.6087,medium,agree,43.0
access,37,-1,3700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-160.0
access,38,-1,3800,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9997.5,9992.9118,13.0,-0.705882,public,0,4.5882,high,agree,92.5
access,38,-1,3800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11003.5,11001.2353,11.0,-0.411765,access,1,2.2647,high,agree,-200.0
access,39,-1,3900,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9993.0,9993.0,16.0,0.0,access,2,0.0,low,neutral,43.0
access,39,-1,3900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-160.0
access,40,-1,4000,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9995.0,9992.0,18.0,-0.333333,access,1,3.0,high,agree,65.0
access,40,-1,4000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-160.0
access,41,-1,4100,ASH_COATED_OSMIUM,4,0,4,11,-109880.0,9996.0,9992.7647,10.0,-0.647059,public,0,3.2353,high,agree,76.0
access,41,-1,4100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,12.0,0.0,access,1,0.0,low,neutral,-160.0
access,42,-1,4200,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,82.0
access,42,-1,4200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11005.0,11005.3684,14.0,0.052632,access,1,0.3684,medium,agree,-80.0
access,43,-1,4300,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9991.625,15.0,-0.25,access,1,1.875,high,agree,78.5
access,43,-1,4300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-160.0
access,44,-1,4400,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,82.0
access,44,-1,4400,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11004.5,11006.6667,11.0,0.393939,access,1,2.1667,high,agree,-120.0
access,45,-1,4500,ASH_COATED_OSMIUM,1,0,1,7,-69876.0,10005.0,10005.0,0.0,0.0,access,1,0.0,low,neutral,159.0
access,45,-1,4500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.0,11003.3103,14.0,-0.241379,access,1,1.6897,high,agree,-80.0
access,46,-1,4600,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,82.0
access,46,-1,4600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11003.5,11006.6452,15.0,0.419355,public,0,3.1452,high,agree,-200.0
access,47,-1,4700,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9996.0,15.0,0.333333,access,2,2.5,high,agree,78.5
access,47,-1,4700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-80.0
access,48,-1,4800,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,75.0
access,48,-1,4800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11002.5,11002.6667,7.0,0.047619,access,1,0.1667,low,agree,-280.0
access,49,-1,4900,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.0,9992.3571,18.0,-0.071429,access,1,0.6429,medium,agree,75.0
access,49,-1,4900,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11005.5,11007.4324,11.0,0.351351,access,1,1.9324,high,agree,-40.0
access,50,-1,5000,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9991.1429,15.0,-0.314286,access,1,2.3571,high,agree,78.5
access,50,-1,5000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11003.5,11006.4545,15.0,0.393939,public,0,2.9545,high,agree,-200.0
access,51,-1,5100,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,82.0
access,51,-1,5100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-80.0
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9992.4286,15.0,-0.142857,access,1,1.0714,high,agree,78.5
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.5,11003.5806,17.0,-0.225806,access,1,1.9194,high,agree,-40.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,82.0
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.0,11005.0,12.0,0.0,access,1,0.0,low,neutral,-80.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9996.0,9998.4186,16.0,0.302326,access,2,2.4186,high,agree,96.0
access,54,-1,5400,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11005.0,11007.2414,10.0,0.448276,access,2,2.2414,high,agree,-80.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.5,9992.2703,15.0,-0.297297,access,1,2.2297,high,agree,85.5
access,55,-1,5500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11004.0,11004.0,14.0,0.0,access,1,0.0,low,neutral,-160.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,89.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11006.5,11005.6316,11.0,-0.157895,access,1,0.8684,medium,agree,40.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,89.0
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11001.0,11001.2308,2.0,0.230769,access,1,0.2308,low,agree,-400.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9996.6875,17.0,0.375,access,1,3.1875,high,agree,78.5
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880480.0,11000.0,11000.0,0.0,0.0,public,0,0.0,low,neutral,-480.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,82.0
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.0,11005.0,14.0,-0.285714,access,1,2.0,high,agree,80.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.5,9992.3333,19.0,-0.333333,public,0,3.1667,high,agree,92.5
access,60,-1,6000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,0.0
access,61,-1,6100,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9993.5,15.0,0.0,access,1,0.0,low,neutral,78.5
access,61,-1,6100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,0.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9993.5,15.0,0.0,access,1,0.0,low,neutral,78.5
access,62,-1,6200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11005.0,11004.6316,14.0,-0.052632,access,2,0.3684,medium,agree,-80.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.5,9996.5455,15.0,0.272727,access,2,2.0455,high,agree,85.5
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11006.0,11006.0,12.0,0.0,access,1,0.0,low,neutral,0.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9994.5,9996.3243,15.0,0.243243,access,1,1.8243,high,agree,85.5
access,64,-1,6400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,0.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9993.5,9991.4167,15.0,-0.277778,access,1,2.0833,high,agree,78.5
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.0,11006.6842,12.0,-0.052632,access,1,0.3158,low,agree,80.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,89.0
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11005.5,11007.8571,15.0,0.314286,public,0,2.3571,high,agree,-40.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,89.0
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,80.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,89.0
access,68,-1,6800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11006.0,11007.75,14.0,0.25,access,2,1.75,high,agree,0.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9997.5,9995.2353,11.0,-0.411765,public,0,2.2647,high,agree,106.5
access,69,-1,6900,INTARIAN_PEPPER_ROOT,0,0,0,80,-880480.0,11001.0,11001.0,0.0,0.0,public,0,0.0,low,neutral,-400.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9996.5,9997.6667,17.0,0.137255,access,2,1.1667,high,agree,99.5
access,70,-1,7000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11007.5,11009.1923,11.0,0.307692,access,2,1.6923,high,agree,120.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.0,9991.5897,14.0,-0.487179,access,2,3.4103,high,agree,89.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,80.0
access,72,-1,7200,ASH_COATED_OSMIUM,2,0,2,7,-69876.0,9992.0,9992.0,0.0,0.0,public,0,0.0,low,neutral,68.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,80.0
access,73,-1,7300,ASH_COATED_OSMIUM,2,0,2,7,-69876.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,33.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11010.0,11009.5263,18.0,-0.052632,access,1,0.4737,medium,agree,320.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,7,-69876.0,9995.5,9995.7586,15.0,0.034483,access,2,0.2586,low,agree,92.5
access,74,-1,7400,INTARIAN_PEPPER_ROOT,0,0,0,80,-880480.0,11002.0,11002.0,0.0,0.0,access,1,0.0,low,neutral,-320.0
access,75,-1,7500,ASH_COATED_OSMIUM,2,0,2,7,-69876.0,9988.0,9988.0,0.0,0.0,access,1,0.0,low,neutral,40.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11007.0,11009.9355,14.0,0.419355,access,1,2.9355,high,agree,80.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,12,-119841.0,9990.0,9991.4211,6.0,0.473684,public,0,1.4211,high,agree,39.0
access,76,-1,7600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11005.0,11006.3793,16.0,0.172414,access,2,1.3793,high,agree,-80.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,99.0
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11006.0,11007.0,14.0,0.142857,access,2,1.0,high,agree,0.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9994.5,9994.1739,15.0,-0.043478,access,1,0.3261,low,agree,93.0
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11006.5,11007.7931,15.0,0.172414,public,0,1.2931,high,agree,40.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9996.0,9993.5,18.0,-0.277778,access,1,2.5,high,agree,111.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,160.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9993.5,9991.625,15.0,-0.25,access,1,1.875,high,agree,81.0
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11009.5,11005.75,15.0,-0.5,public,0,3.75,high,agree,280.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9993.5,9992.25,15.0,-0.166667,access,2,1.25,high,agree,81.0
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,160.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,87.0
access,82,-1,8200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11008.0,11008.0,18.0,0.0,public,0,0.0,low,neutral,160.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9993.5,9994.6087,17.0,0.130435,access,2,1.1087,high,agree,81.0
access,83,-1,8300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,160.0
access,84,-1,8400,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9994.5,9995.125,15.0,0.083333,access,1,0.625,medium,agree,93.0
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11008.5,11005.3548,15.0,-0.419355,access,2,3.1452,high,agree,200.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9994.5,9993.0,15.0,-0.2,access,1,1.5,high,agree,93.0
access,85,-1,8500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11009.0,11010.3846,12.0,0.230769,access,1,1.3846,high,agree,240.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,99.0
access,86,-1,8600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880480.0,11009.0,11009.7895,10.0,0.157895,access,2,0.7895,medium,agree,240.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,99.0
access,87,-1,8700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880480.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,240.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,12,-119841.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,111.0
