mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,44,-1,4400,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,44,-1,4400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-195.0
access,45,-1,4500,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9997.0,9994.6667,14.0,-0.333333,access,2,2.3333,high,agree,138.0
access,45,-1,4500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.5,11004.3462,15.0,-0.153846,public,0,1.1538,high,agree,-75.0
access,46,-1,4600,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,46,-1,4600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11003.5,11006.6452,15.0,0.419355,public,0,3.1452,high,agree,-235.0
access,47,-1,4700,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,90.0
access,47,-1,4700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-115.0
access,48,-1,4800,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,90.0
access,48,-1,4800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11003.0,11003.8889,8.0,0.222222,public,0,0.8889,medium,agree,-275.0
access,49,-1,4900,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9992.5,9992.6491,17.0,0.017544,access,2,0.1491,low,agree,84.0
access,49,-1,4900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-115.0
access,50,-1,5000,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,50,-1,5000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11004.0,11006.7576,14.0,0.393939,access,1,2.7576,high,agree,-195.0
access,51,-1,5100,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.5,9995.6538,15.0,0.153846,access,1,1.1538,high,agree,108.0
access,51,-1,5100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-115.0
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.5,9991.1136,15.0,-0.318182,access,2,2.3864,high,agree,96.0
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,605.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-115.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9996.0,9994.4118,18.0,-0.176471,access,1,1.5882,high,agree,126.0
access,54,-1,5400,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11005.5,11008.3333,11.0,0.515152,access,1,2.8333,high,agree,-75.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.5,9991.875,15.0,-0.35,access,2,2.625,high,agree,108.0
access,55,-1,5500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11004.5,11007.5882,15.0,0.411765,access,1,3.0882,high,agree,-155.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,114.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.0,11006.0,12.0,0.0,access,1,0.0,low,neutral,-35.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.5,9991.6154,15.0,-0.384615,access,1,2.8846,high,agree,108.0
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11001.0,11001.2308,2.0,0.230769,access,1,0.2308,low,agree,-435.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.0,9997.2632,18.0,0.473684,public,0,4.2632,high,agree,90.0
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880515.0,11000.0,11000.0,0.0,0.0,public,0,0.0,low,neutral,-515.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.5,9992.4286,15.0,-0.142857,access,1,1.0714,high,agree,96.0
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11008.0,11007.8444,14.0,-0.022222,access,1,0.1556,low,agree,125.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.5,9992.3333,19.0,-0.333333,public,0,3.1667,high,agree,120.0
access,60,-1,6000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-35.0
access,61,-1,6100,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9993.5,9990.2308,15.0,-0.435897,access,1,3.2692,high,agree,96.0
access,61,-1,6100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.5,11006.1765,11.0,-0.058824,access,1,0.3235,low,agree,5.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,62,-1,6200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11004.0,11005.4,14.0,0.2,access,1,1.4,high,agree,-195.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,102.0
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-35.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,64,-1,6400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11005.5,11003.96,11.0,-0.28,access,1,1.54,high,agree,-75.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,102.0
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.0,11004.8,12.0,-0.2,access,1,1.2,high,agree,-35.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,114.0
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11005.5,11007.8571,15.0,0.314286,access,1,2.3571,high,agree,-75.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,114.0
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,45.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,114.0
access,68,-1,6800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11005.5,11006.5714,15.0,0.142857,public,0,1.0714,high,agree,-75.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9997.0,9995.3333,10.0,-0.333333,access,1,1.6667,high,agree,138.0
access,69,-1,6900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11010.0,11008.7143,18.0,-0.142857,access,1,1.2857,high,agree,285.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9996.0,9993.0,18.0,-0.333333,public,0,3.0,high,agree,126.0
access,70,-1,7000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,45.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9995.0,9992.7805,14.0,-0.317073,access,2,2.2195,high,agree,114.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11007.0,11007.0,12.0,0.0,access,1,0.0,low,neutral,45.0
access,72,-1,7200,ASH_COATED_OSMIUM,2,0,2,12,-119826.0,9993.0,9993.0,0.0,0.0,access,1,0.0,low,neutral,90.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11006.5,11004.8077,11.0,-0.307692,access,1,1.6923,high,agree,5.0
access,73,-1,7300,ASH_COATED_OSMIUM,2,0,2,12,-119826.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,18.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11007.5,11007.1579,13.0,-0.052632,access,2,0.3421,low,agree,85.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,12,-119826.0,9996.0,9995.6957,14.0,-0.043478,access,2,0.3043,low,agree,126.0
access,74,-1,7400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11009.5,11007.0714,17.0,-0.285714,access,1,2.4286,high,agree,245.0
access,75,-1,7500,ASH_COATED_OSMIUM,2,0,2,12,-119826.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,18.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11007.0,11008.0,14.0,0.142857,access,1,1.0,high,agree,45.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,17,-169791.0,9990.0,9991.4211,6.0,0.473684,access,1,1.4211,high,agree,39.0
access,76,-1,7600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11007.5,11008.15,13.0,0.1,access,2,0.65,medium,agree,85.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,124.0
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11006.5,11009.7143,15.0,0.428571,access,1,3.2143,high,agree,5.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9995.0,9992.6667,14.0,-0.333333,access,2,2.3333,high,agree,124.0
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11006.5,11007.7931,15.0,0.172414,public,0,1.2931,high,agree,5.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9996.0,9993.5,18.0,-0.277778,access,1,2.5,high,agree,141.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11007.5,11006.125,11.0,-0.25,access,2,1.375,high,agree,85.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,107.0
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11009.5,11005.75,15.0,-0.5,public,0,3.75,high,agree,245.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,107.0
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,125.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,107.0
access,82,-1,8200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11007.5,11009.4194,17.0,0.225806,access,1,1.9194,high,agree,85.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9993.0,9995.5,18.0,0.277778,access,2,2.5,high,agree,90.0
access,83,-1,8300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11008.0,11008.0,12.0,0.0,access,1,0.0,low,neutral,125.0
access,84,-1,8400,ASH_COATED_OSMIUM,2,0,2,17,-169791.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,-12.0
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11008.5,11008.5,17.0,0.0,public,0,0.0,low,neutral,165.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9995.5,9989.875,15.0,-0.75,access,1,5.625,high,agree,132.5
access,85,-1,8500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11008.5,11008.5,13.0,0.0,public,0,0.0,low,neutral,165.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9994.5,9993.9643,15.0,-0.071429,access,1,0.5357,medium,agree,115.5
access,86,-1,8600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,205.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,124.0
access,87,-1,8700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880515.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,205.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,17,-169791.0,9996.0,9996.0,16.0,0.0,access,1,0.0,low,neutral,141.0
access,88,-1,8800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880515.0,11007.5,11010.4545,15.0,0.393939,access,1,2.9545,high,agree,85.0
