mode,step_index,day,timestamp,submitted_orders,fills,pending_orders_next_step,conversions,total_pnl,orders,stdout
access,20,-1,2000,5,0,5,0,-298.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11015@-8,
access,21,-1,2100,5,0,5,0,-291.0,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11016@-8,
access,22,-1,2200,5,0,5,0,-298.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11016@-8,
access,23,-1,2300,5,0,5,0,-298.0,ASH_COATED_OSMIUM:9986@23 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11016@-8,
access,24,-1,2400,5,0,5,0,-291.0,ASH_COATED_OSMIUM:9985@14 | ASH_COATED_OSMIUM:9983@5 | ASH_COATED_OSMIUM:10002@-19 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11016@-8,
access,25,-1,2500,5,0,5,0,-286.0,ASH_COATED_OSMIUM:9984@16 | ASH_COATED_OSMIUM:9982@5 | ASH_COATED_OSMIUM:9998@-21 | ASH_COATED_OSMIUM:10000@-7 | INTARIAN_PEPPER_ROOT:11016@-8,
access,26,-1,2600,5,0,5,0,-232.0,ASH_COATED_OSMIUM:9985@20 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:9999@-24 | ASH_COATED_OSMIUM:10001@-7 | INTARIAN_PEPPER_ROOT:11017@-8,
access,27,-1,2700,6,0,6,0,-583.0,ASH_COATED_OSMIUM:9989@18 | ASH_COATED_OSMIUM:9987@6 | ASH_COATED_OSMIUM:10002@-25 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11017@-6 | INTARIAN_PEPPER_ROOT:11019@-2,
access,28,-1,2800,5,0,5,0,-218.0,ASH_COATED_OSMIUM:9986@18 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10000@-21 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11017@-8,
access,29,-1,2900,5,0,5,0,128.0,ASH_COATED_OSMIUM:9984@20 | ASH_COATED_OSMIUM:9982@6 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11019@-8,
access,30,-1,3000,5,0,5,0,-357.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-16 | ASH_COATED_OSMIUM:10003@-5 | INTARIAN_PEPPER_ROOT:11017@-8,
access,31,-1,3100,5,0,5,0,-190.0,ASH_COATED_OSMIUM:9987@14 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10003@-19 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11018@-8,
access,32,-1,3200,6,0,6,0,-265.0,ASH_COATED_OSMIUM:9986@18 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:9999@-21 | ASH_COATED_OSMIUM:10001@-7 | INTARIAN_PEPPER_ROOT:11020@-6 | INTARIAN_PEPPER_ROOT:11022@-2,
access,33,-1,3300,3,0,3,0,-316.0,ASH_COATED_OSMIUM:10001@-2 | ASH_COATED_OSMIUM:9987@2 | INTARIAN_PEPPER_ROOT:11018@-8,
access,34,-1,3400,5,0,5,0,-178.0,ASH_COATED_OSMIUM:9986@21 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11018@-8,
access,35,-1,3500,5,0,5,0,-178.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11018@-8,
access,36,-1,3600,5,0,5,0,-77.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11019@-8,
access,37,-1,3700,5,0,5,0,-117.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@8 | ASH_COATED_OSMIUM:9999@-25 | ASH_COATED_OSMIUM:10001@-8 | INTARIAN_PEPPER_ROOT:11019@-8,
access,38,-1,3800,5,0,5,0,-107.5,ASH_COATED_OSMIUM:9992@18 | ASH_COATED_OSMIUM:9990@6 | ASH_COATED_OSMIUM:10003@-25 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11018@-8,
access,39,-1,3900,5,0,5,0,-117.0,ASH_COATED_OSMIUM:9986@23 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11019@-8,
access,40,-1,4000,5,0,5,0,-95.0,ASH_COATED_OSMIUM:9987@14 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10003@-22 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11019@-8,
access,41,-1,4100,5,0,5,0,-84.0,ASH_COATED_OSMIUM:9992@16 | ASH_COATED_OSMIUM:9990@5 | ASH_COATED_OSMIUM:10000@-22 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11019@-8,
access,42,-1,4200,6,0,6,0,2.0,ASH_COATED_OSMIUM:9987@18 | ASH_COATED_OSMIUM:9985@6 | ASH_COATED_OSMIUM:10001@-21 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11022@-6 | INTARIAN_PEPPER_ROOT:11024@-2,
access,43,-1,4300,5,0,5,0,-81.5,ASH_COATED_OSMIUM:9987@18 | ASH_COATED_OSMIUM:9985@6 | ASH_COATED_OSMIUM:10000@-24 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11020@-8,
access,44,-1,4400,6,0,6,0,-38.0,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,45,-1,4500,2,0,2,0,79.0,ASH_COATED_OSMIUM:10004@-2 | INTARIAN_PEPPER_ROOT:11020@-8,
access,46,-1,4600,6,0,6,0,-118.0,ASH_COATED_OSMIUM:9987@22 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,47,-1,4700,5,0,5,0,-1.5,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11021@-8,
access,48,-1,4800,5,0,5,0,-205.0,ASH_COATED_OSMIUM:9986@21 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11020@-8,
access,49,-1,4900,6,0,6,0,35.0,ASH_COATED_OSMIUM:9985@20 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-6 | INTARIAN_PEPPER_ROOT:11024@-6 | INTARIAN_PEPPER_ROOT:11026@-2,
access,50,-1,5000,6,0,6,0,-121.5,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-22 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,51,-1,5100,5,0,5,0,2.0,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11021@-8,
access,52,-1,5200,5,0,5,0,38.5,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@8 | ASH_COATED_OSMIUM:10000@-27 | ASH_COATED_OSMIUM:10002@-8 | INTARIAN_PEPPER_ROOT:11021@-8,
access,53,-1,5300,5,0,5,0,2.0,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,54,-1,5400,6,0,6,0,16.0,ASH_COATED_OSMIUM:9989@22 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10003@-16 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11024@-6 | INTARIAN_PEPPER_ROOT:11026@-2,
access,55,-1,5500,5,0,5,0,-74.5,ASH_COATED_OSMIUM:9988@16 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,56,-1,5600,5,0,5,0,129.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11023@-8,
access,57,-1,5700,6,0,6,0,-311.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-20 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,58,-1,5800,4,0,4,0,-401.5,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10001@-16 | ASH_COATED_OSMIUM:10003@-5,
access,59,-1,5900,5,0,5,0,162.0,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11023@-8,
access,60,-1,6000,5,0,5,0,92.5,ASH_COATED_OSMIUM:9987@14 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10004@-21 | ASH_COATED_OSMIUM:10006@-6 | INTARIAN_PEPPER_ROOT:11023@-8,
access,61,-1,6100,5,0,5,0,78.5,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11023@-8,
access,62,-1,6200,5,0,5,0,-1.5,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-25 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11023@-8,
access,63,-1,6300,5,0,5,0,85.5,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-16 | ASH_COATED_OSMIUM:10003@-5 | INTARIAN_PEPPER_ROOT:11024@-8,
access,64,-1,6400,5,0,5,0,85.5,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-16 | ASH_COATED_OSMIUM:10003@-5 | INTARIAN_PEPPER_ROOT:11024@-8,
access,65,-1,6500,5,0,5,0,158.5,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-21 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11024@-8,
access,66,-1,6600,6,0,6,0,49.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11026@-6 | INTARIAN_PEPPER_ROOT:11028@-2,
access,67,-1,6700,5,0,5,0,169.0,ASH_COATED_OSMIUM:9988@25 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11025@-8,
access,68,-1,6800,6,0,6,0,89.0,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-20 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11027@-6 | INTARIAN_PEPPER_ROOT:11029@-2,
access,69,-1,6900,4,0,4,0,-293.5,ASH_COATED_OSMIUM:9993@16 | ASH_COATED_OSMIUM:9991@5 | ASH_COATED_OSMIUM:10002@-25 | ASH_COATED_OSMIUM:10004@-7,
access,70,-1,7000,6,0,6,0,219.5,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10004@-23 | ASH_COATED_OSMIUM:10006@-7 | INTARIAN_PEPPER_ROOT:11028@-6 | INTARIAN_PEPPER_ROOT:11030@-2,
access,71,-1,7100,5,0,5,0,169.0,ASH_COATED_OSMIUM:9989@18 | ASH_COATED_OSMIUM:9987@6 | ASH_COATED_OSMIUM:10001@-26 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11025@-8,
access,72,-1,7200,3,0,3,0,148.0,ASH_COATED_OSMIUM:10002@-2 | ASH_COATED_OSMIUM:9993@2 | INTARIAN_PEPPER_ROOT:11026@-8,
access,73,-1,7300,3,0,3,0,353.0,ASH_COATED_OSMIUM:10002@-2 | ASH_COATED_OSMIUM:9988@2 | INTARIAN_PEPPER_ROOT:11027@-8,
access,74,-1,7400,4,0,4,0,-227.5,ASH_COATED_OSMIUM:9989@26 | ASH_COATED_OSMIUM:9987@8 | ASH_COATED_OSMIUM:10002@-25 | ASH_COATED_OSMIUM:10004@-8,
access,75,-1,7500,4,0,4,0,120.0,ASH_COATED_OSMIUM:10001@-2 | ASH_COATED_OSMIUM:9989@2 | INTARIAN_PEPPER_ROOT:11029@-6 | INTARIAN_PEPPER_ROOT:11031@-2,
access,76,-1,7600,7,1,6,0,-41.0,ASH_COATED_OSMIUM:9993@5 | ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-15 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11028@-6 | INTARIAN_PEPPER_ROOT:11030@-2,
access,77,-1,7700,6,0,6,0,99.0,ASH_COATED_OSMIUM:9988@21 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-20 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11028@-6 | INTARIAN_PEPPER_ROOT:11030@-2,
access,78,-1,7800,6,0,6,0,133.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-25 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11029@-6 | INTARIAN_PEPPER_ROOT:11031@-2,
access,79,-1,7900,5,0,5,0,271.0,ASH_COATED_OSMIUM:9988@14 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10004@-20 | ASH_COATED_OSMIUM:10006@-6 | INTARIAN_PEPPER_ROOT:11027@-8,
access,80,-1,8000,5,0,5,0,361.0,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,81,-1,8100,5,0,5,0,241.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,82,-1,8200,5,0,5,0,247.0,ASH_COATED_OSMIUM:9987@22 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,83,-1,8300,5,0,5,0,241.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11028@-8,
access,84,-1,8400,5,0,5,0,293.0,ASH_COATED_OSMIUM:9988@25 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,85,-1,8500,6,0,6,0,333.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-25 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11031@-6 | INTARIAN_PEPPER_ROOT:11033@-2,
access,86,-1,8600,6,0,6,0,339.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11031@-6 | INTARIAN_PEPPER_ROOT:11033@-2,
access,87,-1,8700,5,0,5,0,339.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-20 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,88,-1,8800,6,0,6,0,231.0,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10003@-23 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11031@-6 | INTARIAN_PEPPER_ROOT:11033@-2,
access,89,-1,8900,5,0,5,0,297.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:9996@-25 | ASH_COATED_OSMIUM:9998@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,90,-1,9000,5,0,5,0,333.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10003@-20 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11029@-8,
access,91,-1,9100,5,0,5,0,427.0,ASH_COATED_OSMIUM:9995@16 | ASH_COATED_OSMIUM:9993@5 | ASH_COATED_OSMIUM:10003@-25 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,92,-1,9200,5,0,5,0,339.0,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10003@-15 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11029@-8,
access,93,-1,9300,6,0,6,0,265.0,ASH_COATED_OSMIUM:9989@16 | ASH_COATED_OSMIUM:9987@5 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11032@-6 | INTARIAN_PEPPER_ROOT:11034@-2,
access,94,-1,9400,8,2,6,0,220.0,ASH_COATED_OSMIUM:9993@2 | ASH_COATED_OSMIUM:9993@8 | ASH_COATED_OSMIUM:9989@26 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:9993@-23 | ASH_COATED_OSMIUM:9995@-7 | INTARIAN_PEPPER_ROOT:11032@-6 | INTARIAN_PEPPER_ROOT:11034@-2,
access,95,-1,9500,5,0,5,0,501.0,ASH_COATED_OSMIUM:9990@25 | ASH_COATED_OSMIUM:9988@8 | ASH_COATED_OSMIUM:10002@-27 | ASH_COATED_OSMIUM:10004@-8 | INTARIAN_PEPPER_ROOT:11030@-8,
access,96,-1,9600,5,0,5,0,325.0,ASH_COATED_OSMIUM:9990@20 | ASH_COATED_OSMIUM:9988@7 | ASH_COATED_OSMIUM:10004@-20 | ASH_COATED_OSMIUM:10006@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,97,-1,9700,4,0,4,0,167.0,ASH_COATED_OSMIUM:9991@16 | ASH_COATED_OSMIUM:9989@5 | ASH_COATED_OSMIUM:10006@-22 | ASH_COATED_OSMIUM:10008@-7,
