run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,positions
209364,308.6809617176232,-9.181187261855488,1328.4501560661822,132.84501560661823,132.84501560661823,265.69003121323647,0.5033375,-982.2837268630691,-3748.7354208647484,-6175.727207710769,10342.60085158588,210.45258903131628,63.110030001855904,94.91589488485371,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
220084,378.8873436186161,70.26041445041787,1559.9470488298093,155.99470488298093,155.99470488298093,311.98940976596185,0.482575,-1375.612110616512,-2858.2661081674464,-4902.2123086021265,21136.45170317176,241.32613255696492,34.98431596448813,94.54817458464886,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
219876,306.3320616168945,-27.707649877208276,1282.2322316377197,128.22322316377196,128.22322316377196,256.4464463275439,0.5097875,-987.7618383326311,-3064.078903746282,-4944.878786346887,10323.85085158588,207.5558777836314,59.391602033736746,94.05617428511387,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
209363,319.72496477532843,-22.746369088003124,1376.3206067411015,137.63206067411016,137.63206067411016,275.2641213482203,0.5068125,-1048.802677873555,-3626.2354208647484,-6053.227207710769,10215.10085158588,214.84469698797292,57.52429530693968,93.5885327572401,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
230388,303.98316151616575,-46.318542630039786,1243.684788072377,124.3684788072377,124.3684788072377,248.7369576144754,0.5162,-988.4611618982104,-2359.1120174684183,-3714.0303649830043,10305.10085158588,205.13704532634472,56.86787104161314,93.52974782781536,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -250, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
222723,361.70060326196204,35.00919763125478,1521.5691400918254,152.15691400918254,152.15691400918254,304.3138280183651,0.4908,-1283.1124349285517,-2903.55910638003,-5039.55167714768,21248.95170317176,233.38935976910687,40.92249452982412,93.15528101808802,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
209509,321.99654748705325,68.51132929122286,1432.3581915002417,143.23581915002416,143.23581915002416,286.4716383000483,0.4811625,-1048.6721136956628,-3244.2732861121003,-6029.150098511562,21508.95170317176,217.12933611748696,59.82851906313755,93.07782085769176,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
209581,375.73286012190954,76.93928247089505,1570.0946707813303,157.009467078133,157.009467078133,314.018934156266,0.4799375,-1362.6418384227723,-3381.723153847671,-6170.400098511562,21117.70170317176,239.46867627963232,35.072400516216476,92.83185081942719,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_50_C_2"": 50, ""AC_50_P"": 50, ""AC_50_P_2"": 50}"
230596,376.5384435178874,53.00221389282348,1528.8174999924258,152.88174999924257,152.88174999924257,305.76349999848514,0.486925,-1384.2221045423007,-2212.994746337871,-3671.363887238245,21117.70170317176,238.11623306365732,30.482917382312223,92.46425283692102,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
157677,374.4828601219096,75.68928247089514,1570.0946707813303,157.009467078133,157.009467078133,314.018934156266,0.480275,-1363.8918384227723,-3382.973153847671,-6171.650098511562,21116.451703171762,238.09367627963238,33.50990051621653,91.39435081942725,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
241108,374.1895434171587,37.81675112734513,1504.8002455299356,150.48002455299357,150.48002455299357,300.96004910598714,0.490975,-1384.0005303480527,-1643.4520785212753,-2468.030576329232,21098.95170317176,235.78949038235342,28.189410830145505,91.34945158845399,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -125, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
240900,301.63426141543704,-64.23861762779427,1213.5389923064781,121.35389923064781,121.35389923064781,242.70779846129562,0.5219,-999.221432801917,-1602.0609705896914,-2483.1819436191226,10286.35085158588,201.71211813524533,51.82890321495779,91.07409687982559,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -125, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
219875,317.3760646745998,-41.40497554145432,1332.7356358982756,133.27356358982757,133.27356358982757,266.54712717965515,0.512625,-1064.598519722764,-2941.5789037462814,-4822.378786346887,10196.35085158588,210.91621270232338,51.22643474390878,91.04950492127139,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
212210,375.0935064203959,78.10317631017884,1588.010982495142,158.80109824951418,158.80109824951418,317.60219649902837,0.480475,-1364.7116499230908,-3441.172287737637,-6147.900098511562,21140.20170317176,238.6223414280868,33.91559393962319,90.9862098071752,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
220093,373.38396002118077,59.69910340041122,1533.1347643003007,153.31347643003008,153.31347643003008,306.62695286006016,0.484625,-1372.4243232123108,-2691.8468124992255,-4939.55167714768,21098.95170317176,236.14152769994968,30.277879218103067,90.86357332431912,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_50_C_2"": 50, ""AC_50_P"": 50, ""AC_50_P_2"": 50}"
209290,271.98113084198565,-10.81850697534378,1167.6113333548667,116.76113333548668,116.76113333548668,233.52226667097335,0.503625,-818.5312919964891,-3437.8873465129095,-5809.477207710769,10458.85085158588,190.12800164233673,67.34830784286336,90.82087037476894,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 25}"
233235,359.3517031612333,18.151426642155634,1489.5828064136394,148.95828064136396,148.95828064136396,297.9165612827279,0.4952625,-1294.0497593511425,-2280.739441442935,-3808.703255783798,21230.20170317176,229.946727226119,35.83926332344765,90.76509893787994,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -250, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
220021,319.6476473863245,51.460023638021454,1393.624695120883,139.3624695120883,139.3624695120883,278.7249390241766,0.48575,-1063.5257927903783,-2561.5713961773486,-4798.30167714768,21490.20170317176,213.29506810728662,53.7661991887299,90.43754371172358,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
210240,447.9249880152059,35.520263239462835,2108.789402558286,210.87894025582858,210.87894025582858,421.75788051165716,0.4935625,-1684.4454121759452,-4115.976817483826,-6952.900098511562,37445.09820316227,279.48044679761136,26.813634971219585,89.81870606089981,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
168189,372.1339600211808,58.44910340041139,1533.1347643003007,153.31347643003008,153.31347643003008,306.62695286006016,0.48505,-1373.6743232123108,-2693.096812499225,-4940.80167714768,21097.701703171762,234.76652769994973,28.715379218103124,89.42607332431918,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
241117,368.6861598197234,28.37621991719061,1480.1993442396056,148.01993442396056,148.01993442396056,296.0398688479211,0.4926125,-1369.4681540303027,-1521.9340930044693,-2477.8548344199153,21061.45170317176,231.73934441669311,26.31912131214773,89.25596950319773,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -125, ""AC_50_C_2"": 50, ""AC_50_P"": 50, ""AC_50_P_2"": 50}"
230605,371.035059920452,43.01198644285333,1503.03021038499,150.303021038499,150.303021038499,300.606042076998,0.488675,-1377.6619820768979,-2023.72163523185,-3708.703255783798,21080.20170317176,233.2688617127622,26.619564401227535,89.23425208966783,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_50_C_2"": 50, ""AC_50_P"": 50, ""AC_50_P_2"": 50}"
243747,357.0028030605046,3.395629395028024,1464.8665139800603,146.48665139800602,146.48665139800602,292.97330279601204,0.4993375,-1298.7720191606475,-1664.5403926718327,-2577.8548344199153,21211.45170317176,227.12560114443986,32.30979827034275,88.94367448740451,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -125, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
199725,365.0872597189948,16.18766104567294,1464.9822734689908,146.49822734689909,146.49822734689909,292.99645469379817,0.4956375,-1352.7345573543396,-1503.270023728796,-1546.2400654735716,21041.451703171762,229.81380398356083,26.903620380409905,88.92796244239433,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
210239,458.96899107291114,60.64531113834107,2117.649378257697,211.76493782576972,211.76493782576972,423.52987565153944,0.489275,-1762.9907251618083,-3996.655305201277,-6830.400098511562,37317.59820316227,282.6699185567303,18.22130978245906,88.63791338575504,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
222722,372.7446063196672,60.97274757478993,1550.7277891459685,155.07277891459685,155.07277891459685,310.1455578291937,0.485025,-1377.2683650807141,-2789.6763897105056,-4917.05167714768,21121.45170317176,235.01776981159577,28.427515049488647,88.61796210026164,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
209499,333.4924097860021,110.61434810502033,1463.7389860110177,146.37389860110176,146.37389860110176,292.7477972022035,0.471075,-1145.6281831521128,-3315.644243189167,-5889.310729966009,21398.95170317176,218.9295914707908,47.0853639979739,88.4612330126343,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
230387,315.02716457387095,-59.539237499868705,1296.6891745440662,129.66891745440662,129.66891745440662,259.33783490881325,0.51835,-1078.4335450122278,-2236.6120174684183,-3591.5303649830043,10177.60085158588,207.18381007264816,45.418778320814,88.42767409483348,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
219802,269.63223074125693,-29.208665891135553,1119.6618325325453,111.96618325325453,111.96618325325453,223.93236650650906,0.5095875,-835.4414917726724,-2748.056161973787,-4578.628786346887,10440.10085158588,186.0880815639897,60.77185779808883,88.33291534872879,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 25}"
189213,367.43615981972346,27.126219917190667,1480.1993442396056,148.01993442396056,148.01993442396056,296.0398688479211,0.4929,-1370.7181540303025,-1523.1840930044693,-2479.1048344199157,21060.201703171762,230.3643444166932,24.756621312147843,87.81846950319782,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -125, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
178701,369.78505992045217,41.76198644285307,1503.03021038499,150.303021038499,150.303021038499,300.606042076998,0.4889625,-1378.9119820768979,-2024.9716352318499,-3709.953255783798,21078.951703171762,231.89386171276237,25.057064401227706,87.796752089668,"{""AC"": -50, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
230533,317.29874728559577,34.995130037852874,1362.3590827962014,136.23590827962013,136.23590827962013,272.47181655924027,0.49005,-1076.7604799961712,-1925.144456235698,-3567.453255783798,21471.45170317176,209.62269928597863,48.108627286552974,87.66672114636002,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
211992,314.0340867176232,-32.32880714415663,1383.852677842898,138.3852677842898,138.3852677842898,276.7705355685796,0.5093375,-1049.6709176464487,-3623.7354208647484,-6050.727207710769,10217.60085158588,209.06699495297835,51.616357306011025,87.39081517851102,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
220752,445.57608791447717,17.194755483101517,2075.5154415747393,207.55154415747393,207.55154415747393,415.10308831494785,0.4967,-1696.2437023321456,-3420.5168411219993,-5722.05167714768,37426.34820316227,275.9517176812626,21.515162331440763,87.36376048591836,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
212138,316.3056694293479,69.30638327680217,1440.0076832523205,144.00076832523206,144.00076832523206,288.0015366504641,0.4810125,-1049.3056094260762,-3341.452443840458,-6026.650098511562,21511.45170317176,211.3751084867403,53.97926707282886,86.90944385282046,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
233234,370.3957062189385,43.63940582018461,1520.2062850374957,152.02062850374958,152.02062850374958,304.04125700749915,0.4895125,-1384.3567856534862,-2179.837880001862,-3686.203255783798,21102.70170317176,231.9600276535899,24.306509805566975,86.73187411904082,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
240899,312.67826447314224,-77.31600911446367,1268.8238778884822,126.88238778884822,126.88238778884822,253.76477557769644,0.5235625,-1084.7258321167214,-1481.6920758070567,-2360.6819436191226,10158.85085158588,204.2056812614701,41.49680644396187,86.5281957612099,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -125, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
220751,456.62009097218237,42.56212983037255,2085.1370883140667,208.51370883140666,208.51370883140666,417.0274176628133,0.4926875,-1772.7738798488292,-3306.994781328786,-5599.55167714768,37298.84820316227,279.34270298729945,13.426621009975065,86.44715457915466,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
209353,331.2208270742773,-28.29031661392861,1449.5467877313997,144.95467877313996,144.95467877313996,289.9093575462799,0.5077,-1148.8362085729261,-3697.535973692017,-5913.387839165216,10105.10085158588,216.33720621698467,44.01177493104575,86.41805640176838,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
210021,397.90957137013834,-1.9022479175936446,1803.9905468649408,180.39905468649408,180.39905468649408,360.79810937298816,0.50045,-1477.2627985086256,-4229.901337758241,-6733.227207710769,26394.997351576392,250.18329151927577,28.593871742981946,86.12062425059747,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_CO"": 25, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
220011,331.14350968527344,93.3500264356893,1425.3027136589756,142.53027136589756,142.53027136589756,285.0605427317951,0.4758125,-1160.5066904788275,-2641.4644218714875,-4658.4623086021265,21380.20170317176,215.09284063739068,41.01683706556656,85.80237043050055,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
230314,267.2833306405282,-47.57359166641942,1080.3988570038146,108.03988570038146,108.03988570038146,216.07977140076292,0.5153375,-851.1048617215823,-2028.4212949234977,-3347.7803649830043,10421.35085158588,182.17284446837,54.50711521013264,85.59765853210014,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 25}"
231264,443.2271878137484,-0.43912674796391116,2047.3955723361908,204.73955723361908,204.73955723361908,409.47911446723816,0.500075,-1702.461144768566,-2731.112267233991,-4491.203255783798,37407.59820316227,272.98107333689177,17.611901621606876,85.48823748165397,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -250, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
209571,387.2287224208584,109.04962347571265,1621.7880759950058,162.17880759950057,162.17880759950057,324.35761519900115,0.47525,-1471.2169710384035,-3446.636482319046,-6030.560729966009,21007.70170317176,240.10702531701804,19.42447966125752,85.45677296534758,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 50, ""AC_50_P"": 50, ""AC_50_P_2"": 50}"
243746,368.04680611820976,28.26639474643062,1496.8601469873756,149.68601469873755,149.68601469873755,299.3720293974751,0.4929375,-1385.145663141082,-1600.8386425785236,-2455.3548344199153,21083.95170317176,229.53223980410155,21.760390332939267,85.4319492976787,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_45_KO"": -125, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
241045,314.949847184867,20.88693767779381,1339.0845483528826,133.90845483528827,133.90845483528827,267.81690967057654,0.493925,-1084.8397028214333,-1348.181922160847,-2337.9963069137266,21452.70170317176,206.46587690272366,43.739921479508666,85.26966434400786,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -125, ""AC_45_P"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
211919,266.2902527842805,-14.352076037081616,1175.851908243065,117.58519082430651,117.58519082430651,235.17038164861302,0.5045,-817.8346318319727,-3435.3873465129095,-5806.977207710769,10461.35085158588,184.5067896010832,61.8315948262873,84.82246259733134,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 25, ""AC_50_P_2"": 25}"
222504,311.6851866168945,-50.98111514331487,1339.8606035260498,133.98606035260497,133.98606035260497,267.97212070520993,0.5149125,-1066.1306097269992,-2940.885148115465,-4819.878786346887,10198.85085158588,205.07212564419456,45.1525341851447,84.77256498154213,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_50_C_2"": 25, ""AC_50_P_2"": 50}"
241775,451.922290770725,8.850127367909295,2035.7775628292463,203.57775628292464,203.57775628292464,407.1555125658493,0.4986375,-1769.234722239114,-2063.026130784451,-3137.8548344199157,37261.34820316227,274.9988185468136,9.61361021094649,84.74820429339557,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -125, ""AC_45_P"": 50, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
241776,440.87828771301974,-17.17120472175185,2024.6445585737008,202.46445585737007,202.46445585737007,404.92891171474014,0.5033875,-1699.8205054892437,-2170.435109399091,-3260.3548344199157,37388.84820316227,270.8962371640954,15.923161340708816,84.67298396094816,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -125, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
231263,454.27119087145365,25.122871505669735,2057.777233430316,205.7777233430316,205.7777233430316,411.5554466860632,0.495675,-1778.5196992207684,-2633.976006255398,-4368.703255783798,37280.09820316227,276.41922094937684,9.64126606626155,84.60437431682263,"{""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -250, ""AC_45_P"": 50, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
222650,313.9567693286193,52.41475676789764,1400.8619739909743,140.08619739909744,140.08619739909744,280.1723947981949,0.485825,-1065.2462078289366,-2695.842998638644,-4795.80167714768,21492.70170317176,207.43214854572565,47.64521737138517,84.12673945473011,"{""AC_35_P"": 50, ""AC_40_BP"": -25, ""AC_40_P"": 50, ""AC_45_KO"": -375, ""AC_50_C_2"": 50, ""AC_50_P_2"": 25}"
209280,283.4769931409346,3.8909182312940658,1232.7111479519494,123.27111479519495,123.27111479519495,246.5422295903899,0.498725,-918.5981677421274,-3509.0375804155256,-5669.637839165216,10348.85085158588,191.61717636672188,53.82745120540275,84.05171058201805,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_C_2"": 25, ""AC_50_P_2"": 25}"
214839,369.40262836269073,76.6868486921878,1596.0466063960434,159.60466063960433,159.60466063960433,319.20932127920867,0.4814625,-1370.3877165945223,-3549.875695866066,-6145.400098511562,21142.70170317176,232.3638567032385,26.805699214060155,84.04214055371023,"{""AC_35_P"": 50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
157667,385.9787224208585,107.79962347571302,1621.7880759950056,162.17880759950054,162.17880759950054,324.3576151990011,0.4754125,-1472.4669710384037,-3447.886482319046,-6031.810729966009,21006.451703171762,238.73202531701813,17.86197966125758,84.01927296534768,"{""AC"": -50, ""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_50_C"": 50, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
210229,470.46485337186,100.2112584384675,2149.8128811325537,214.98128811325537,214.98128811325537,429.96257622651075,0.482375,-1860.4785372910014,-4081.344061635823,-6690.560729966009,37207.59820316227,284.41699964275983,5.34521904910963,83.9024287215821,"{""AC_40_BP"": -50, ""AC_40_P"": 50, ""AC_45_KO"": -500, ""AC_45_P"": 50, ""AC_50_CO"": 25, ""AC_50_C_2"": 50, ""AC_50_P_2"": 50}"
