mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,9,-1,900,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,9,-1,900,INTARIAN_PEPPER_ROOT,3,1,2,61,-671361.0,10999.5,11002.0606,13.0,0.393939,access,2,2.5606,high,agree,-391.5
access,10,-1,1000,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.5,9992.9231,15.0,-0.076923,access,1,0.5769,medium,agree,0.0
access,10,-1,1000,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11000.0,11002.1724,14.0,0.310345,access,1,2.1724,high,agree,-361.0
access,11,-1,1100,ASH_COATED_OSMIUM,4,0,4,0,0.0,9994.5,9991.0244,19.0,-0.365854,public,0,3.4756,high,agree,0.0
access,11,-1,1100,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.5,11003.5429,11.0,0.371429,access,1,2.0429,high,agree,-269.5
access,12,-1,1200,ASH_COATED_OSMIUM,4,0,4,0,0.0,9992.0,9995.6,18.0,0.4,public,0,3.6,high,agree,0.0
access,12,-1,1200,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.0,11001.0,18.0,0.0,public,0,0.0,low,neutral,-300.0
access,13,-1,1300,ASH_COATED_OSMIUM,4,0,4,0,0.0,9994.5,9991.8611,19.0,-0.277778,public,0,2.6389,high,agree,0.0
access,13,-1,1300,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.0,11001.0,12.0,0.0,public,0,0.0,low,neutral,-300.0
access,14,-1,1400,ASH_COATED_OSMIUM,4,0,4,0,0.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,0.0
access,14,-1,1400,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.5,11000.8889,11.0,-0.111111,access,1,0.6111,medium,agree,-269.5
access,15,-1,1500,ASH_COATED_OSMIUM,5,1,4,4,-39964.0,9988.0,9989.5,6.0,0.5,public,0,1.5,high,agree,-12.0
access,15,-1,1500,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.0,11001.0,12.0,0.0,public,0,0.0,low,neutral,-300.0
access,16,-1,1600,ASH_COATED_OSMIUM,4,0,4,4,-39964.0,9994.5,9992.1892,19.0,-0.243243,public,0,2.3108,high,agree,14.0
access,16,-1,1600,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11002.5,11003.3684,11.0,0.157895,access,1,0.8684,medium,agree,-208.5
access,17,-1,1700,ASH_COATED_OSMIUM,4,0,4,4,-39964.0,9992.5,9995.027,17.0,0.297297,access,2,2.527,high,agree,6.0
access,17,-1,1700,INTARIAN_PEPPER_ROOT,2,0,2,61,-671361.0,11001.5,11001.5,17.0,0.0,public,0,0.0,low,neutral,-269.5
access,18,-1,1800,ASH_COATED_OSMIUM,5,1,4,8,-79944.0,9990.5,9992.8824,9.0,0.529412,public,0,2.3824,high,agree,-20.0
access,18,-1,1800,INTARIAN_PEPPER_ROOT,2,1,1,71,-781431.0,11001.5,11001.2105,11.0,-0.052632,access,1,0.2895,low,agree,-324.5
access,19,-1,1900,ASH_COATED_OSMIUM,1,0,1,8,-79944.0,10001.0,10001.0,0.0,0.0,public,0,0.0,low,neutral,64.0
access,19,-1,1900,INTARIAN_PEPPER_ROOT,1,0,1,71,-781431.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-289.0
access,20,-1,2000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9987.2727,14.0,-0.818182,access,2,5.7273,high,agree,0.0
access,20,-1,2000,INTARIAN_PEPPER_ROOT,1,0,1,71,-781431.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-289.0
access,21,-1,2100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,access,2,0.0,low,neutral,0.0
access,21,-1,2100,INTARIAN_PEPPER_ROOT,1,0,1,71,-781431.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-289.0
access,22,-1,2200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,22,-1,2200,INTARIAN_PEPPER_ROOT,1,0,1,71,-781431.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-289.0
access,23,-1,2300,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,14.0,0.0,access,2,0.0,low,neutral,0.0
access,23,-1,2300,INTARIAN_PEPPER_ROOT,1,0,1,71,-781431.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-289.0
access,24,-1,2400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9991.5,18.0,-0.166667,access,1,1.5,high,agree,0.0
access,24,-1,2400,INTARIAN_PEPPER_ROOT,3,1,2,79,-869495.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-337.0
access,25,-1,2500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9991.0,9993.8537,18.0,0.317073,public,0,2.8537,high,agree,-16.0
access,25,-1,2500,INTARIAN_PEPPER_ROOT,2,0,2,79,-869495.0,11002.5,11002.5,13.0,0.0,public,0,0.0,low,neutral,-297.5
access,26,-1,2600,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9994.4286,15.0,0.257143,access,1,1.9286,high,agree,-4.0
access,26,-1,2600,INTARIAN_PEPPER_ROOT,3,0,3,79,-869495.0,11003.5,11004.6,11.0,0.2,access,1,1.1,high,agree,-218.5
access,27,-1,2700,ASH_COATED_OSMIUM,1,0,1,8,-79944.0,10003.0,10003.0,0.0,0.0,public,0,0.0,low,neutral,80.0
access,27,-1,2700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,10998.0,10998.1579,2.0,0.157895,access,1,0.1579,low,agree,-661.0
access,28,-1,2800,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,28,-1,2800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.0,11003.0,12.0,0.0,access,1,0.0,low,neutral,-261.0
access,29,-1,2900,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.0,9993.5,18.0,0.166667,public,0,1.5,high,agree,-8.0
access,29,-1,2900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.5,11007.2,3.0,-0.2,public,0,0.3,low,agree,99.0
access,30,-1,3000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,8.0
access,30,-1,3000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11001.5,11004.5,15.0,0.4,access,1,3.0,high,agree,-381.0
access,31,-1,3100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9995.0,9998.7073,16.0,0.463415,access,2,3.7073,high,agree,16.0
access,31,-1,3100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11002.5,11002.5,11.0,0.0,access,1,0.0,low,neutral,-301.0
access,32,-1,3200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,32,-1,3200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.0,11003.0,12.0,0.0,access,1,0.0,low,neutral,-261.0
access,33,-1,3300,ASH_COATED_OSMIUM,2,0,2,8,-79944.0,9985.0,9985.0,0.0,0.0,access,1,0.0,low,neutral,-64.0
access,33,-1,3300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.0,11003.0,12.0,0.0,access,1,0.0,low,neutral,-261.0
access,34,-1,3400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9994.6538,15.0,0.153846,access,2,1.1538,high,agree,4.0
access,34,-1,3400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-261.0
access,35,-1,3500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,35,-1,3500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11004.0,11006.1176,12.0,0.352941,access,1,2.1176,high,agree,-181.0
access,36,-1,3600,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,21.0
access,36,-1,3600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11004.5,11005.2222,13.0,0.111111,access,1,0.7222,medium,agree,-141.0
access,37,-1,3700,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,21.0
access,37,-1,3700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11004.5,11004.8235,11.0,0.058824,access,1,0.3235,low,agree,-141.0
access,38,-1,3800,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9997.5,9992.9118,13.0,-0.705882,public,0,4.5882,high,agree,43.5
access,38,-1,3800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-181.0
access,39,-1,3900,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,21.0
access,39,-1,3900,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11004.5,11005.05,11.0,0.1,access,1,0.55,medium,agree,-141.0
access,40,-1,4000,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9995.0,9992.0,18.0,-0.333333,access,1,3.0,high,agree,31.0
access,40,-1,4000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.5,11003.7391,11.0,0.043478,access,1,0.2391,low,agree,-221.0
access,41,-1,4100,ASH_COATED_OSMIUM,4,0,4,5,-49944.0,9996.5,9998.0,9.0,0.333333,access,1,1.5,high,agree,38.5
access,41,-1,4100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-181.0
access,42,-1,4200,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9993.5,9989.8462,15.0,-0.487179,access,1,3.6538,high,agree,53.5
access,42,-1,4200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11003.1852,14.0,-0.259259,access,1,1.8148,high,agree,-101.0
access,43,-1,4300,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.5,9994.5,15.0,0.0,access,2,0.0,low,neutral,54.5
access,43,-1,4300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.5,11001.7812,11.0,-0.3125,access,1,1.7188,high,agree,-221.0
access,44,-1,4400,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9995.4,14.0,0.2,access,2,1.4,high,agree,54.0
access,44,-1,4400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-181.0
access,45,-1,4500,ASH_COATED_OSMIUM,1,0,1,1,-9940.0,10005.0,10005.0,0.0,0.0,public,0,0.0,low,neutral,65.0
access,45,-1,4500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.5,11004.3462,15.0,-0.153846,public,0,1.1538,high,agree,-61.0
access,46,-1,4600,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,46,-1,4600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11003.5,11002.3793,13.0,-0.172414,access,2,1.1207,high,agree,-221.0
access,47,-1,4700,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9992.5,9989.8837,15.0,-0.348837,access,1,2.6163,high,agree,52.5
access,47,-1,4700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-101.0
access,48,-1,4800,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9993.5,9996.8333,15.0,0.444444,access,2,3.3333,high,agree,53.5
access,48,-1,4800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11003.5,11005.04,7.0,0.44,access,1,1.54,high,agree,-221.0
access,49,-1,4900,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9992.5,9995.2143,19.0,0.285714,access,1,2.7143,high,agree,52.5
access,49,-1,4900,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11005.5,11006.7419,11.0,0.225806,access,1,1.2419,high,agree,-61.0
access,50,-1,5000,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,50,-1,5000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11003.5,11005.84,13.0,0.36,access,2,2.34,high,agree,-221.0
access,51,-1,5100,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,54.0
access,51,-1,5100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-101.0
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,619.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,54.0
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-101.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9996.5,9995.2857,17.0,-0.142857,access,2,1.2143,high,agree,56.5
access,54,-1,5400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-101.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.5,9992.1316,15.0,-0.315789,access,1,2.3684,high,agree,54.5
access,55,-1,5500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.0,11005.0,14.0,0.0,access,1,0.0,low,neutral,-101.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,55.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11005.5,11005.7619,11.0,0.047619,access,1,0.2619,low,agree,-61.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.5,9991.7368,15.0,-0.368421,access,1,2.7632,high,agree,54.5
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11001.0,11001.2308,2.0,0.230769,public,0,0.2308,low,agree,-421.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9992.5,9995.3333,17.0,0.333333,access,2,2.8333,high,agree,52.5
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880501.0,11000.0,11000.0,0.0,0.0,public,0,0.0,low,neutral,-501.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9993.5,9991.625,15.0,-0.25,access,1,1.875,high,agree,53.5
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.0,11004.8276,14.0,-0.310345,access,2,2.1724,high,agree,59.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9995.5,9992.3333,19.0,-0.333333,public,0,3.1667,high,agree,55.5
access,60,-1,6000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11005.5,11006.05,11.0,0.1,access,1,0.55,medium,agree,-61.0
access,61,-1,6100,ASH_COATED_OSMIUM,2,0,2,1,-9940.0,9987.0,9987.0,0.0,0.0,access,1,0.0,low,neutral,47.0
access,61,-1,6100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11006.0,11006.0,12.0,0.0,access,1,0.0,low,neutral,-21.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9993.5,9991.3226,15.0,-0.290323,access,1,2.1774,high,agree,53.5
access,62,-1,6200,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11004.5,11006.0,15.0,0.2,public,0,1.5,high,agree,-141.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9993.5,9992.6667,15.0,-0.111111,access,1,0.8333,medium,agree,53.5
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-21.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9992.9231,14.0,-0.153846,access,2,1.0769,high,agree,54.0
access,64,-1,6400,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11006.5,11007.875,11.0,0.25,access,1,1.375,high,agree,19.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,54.0
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11006.5,11006.5,13.0,0.0,access,1,0.0,low,neutral,19.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9995.0,9997.8824,14.0,0.411765,access,2,2.8824,high,agree,55.0
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11005.0,11008.0625,14.0,0.4375,access,2,3.0625,high,agree,-101.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9995.5,9998.4651,15.0,0.395349,access,1,2.9651,high,agree,55.5
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,59.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9994.5,9997.0,15.0,0.333333,access,1,2.5,high,agree,54.5
access,68,-1,6800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11005.5,11006.5714,15.0,0.142857,public,0,1.0714,high,agree,-61.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9997.5,9995.2353,11.0,-0.411765,public,0,2.2647,high,agree,57.5
access,69,-1,6900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11010.0,11006.4138,16.0,-0.448276,access,2,3.5862,high,agree,299.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9996.0,9993.0,18.0,-0.333333,public,0,3.0,high,agree,56.0
access,70,-1,7000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,59.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,55.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11006.5,11007.0,11.0,0.090909,access,1,0.5,medium,agree,19.0
access,72,-1,7200,ASH_COATED_OSMIUM,2,0,2,1,-9940.0,9992.0,9992.0,0.0,0.0,public,0,0.0,low,neutral,52.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,59.0
access,73,-1,7300,ASH_COATED_OSMIUM,2,0,2,1,-9940.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,47.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.5,11005.0345,13.0,-0.37931,access,1,2.4655,high,agree,99.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,1,-9940.0,9996.5,9998.5122,15.0,0.268293,access,1,2.0122,high,agree,56.5
access,74,-1,7400,INTARIAN_PEPPER_ROOT,0,0,0,80,-880501.0,11001.0,11001.0,0.0,0.0,public,0,0.0,low,neutral,-421.0
access,75,-1,7500,ASH_COATED_OSMIUM,2,0,2,1,-9940.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,47.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11007.0,11007.0,14.0,0.0,access,1,0.0,low,neutral,59.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,6,-59905.0,9990.0,9991.4211,6.0,0.473684,public,0,1.4211,high,agree,35.0
access,76,-1,7600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11007.5,11008.15,13.0,0.1,access,1,0.65,medium,agree,99.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,65.0
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11006.5,11009.7143,15.0,0.428571,public,0,3.2143,high,agree,19.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9994.5,9992.3226,15.0,-0.290323,access,1,2.1774,high,agree,62.0
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11006.5,11007.7931,15.0,0.172414,public,0,1.2931,high,agree,19.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9996.0,9993.5,18.0,-0.277778,public,0,2.5,high,agree,71.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,139.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9994.5,9993.6667,15.0,-0.111111,access,1,0.8333,medium,agree,62.0
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11009.0,11007.6,14.0,-0.2,access,1,1.4,high,agree,219.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,59.0
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,139.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,59.0
access,82,-1,8200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11008.0,11007.2727,16.0,-0.090909,access,2,0.7273,medium,agree,139.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9993.5,9995.5,19.0,0.210526,public,0,2.0,high,agree,56.0
access,83,-1,8300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,139.0
access,84,-1,8400,ASH_COATED_OSMIUM,2,0,2,6,-59905.0,9987.0,9987.0,0.0,0.0,access,1,0.0,low,neutral,17.0
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11009.0,11008.2727,16.0,-0.090909,access,1,0.7273,medium,agree,219.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,65.0
access,85,-1,8500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11009.0,11010.7143,12.0,0.285714,access,1,1.7143,high,agree,219.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9994.5,9992.9091,15.0,-0.212121,access,1,1.5909,high,agree,62.0
access,86,-1,8600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,219.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,65.0
access,87,-1,8700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880501.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,219.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,6,-59905.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,71.0
access,88,-1,8800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880501.0,11007.5,11010.4545,15.0,0.393939,public,0,2.9545,high,agree,99.0
