product,mark,side,events,qty,avg_qty,edge_vs_mid,side_midchg_100,trade_markout_100,follow_cross_to_mid_100,hit_side_midchg_100,side_midchg_500,trade_markout_500,follow_cross_to_mid_500,hit_side_midchg_500,side_midchg_1000,trade_markout_1000,follow_cross_to_mid_1000,hit_side_midchg_1000,side_midchg_2000,trade_markout_2000,follow_cross_to_mid_2000,hit_side_midchg_2000,side_midchg_5000,trade_markout_5000,follow_cross_to_mid_5000,hit_side_midchg_5000,side_midchg_10000,trade_markout_10000,follow_cross_to_mid_10000,hit_side_midchg_10000
VEV_4000,Mark 14,SELL,207,412,1.9903381642512077,10.3743961352657,0.03140096618357488,10.405797101449275,-10.420289855072463,0.34782608695652173,-0.13043478260869565,10.243961352657005,-10.582125603864734,0.3671497584541063,-0.24879227053140096,10.1256038647343,-10.70048309178744,0.3961352657004831,-0.2146341463414634,10.15609756097561,-10.658536585365853,0.3961352657004831,0.0975609756097561,10.46829268292683,-10.346341463414634,0.4782608695652174,0.4064039408866995,10.775862068965518,-10.036945812807883,0.46859903381642515
VEV_4000,Mark 38,BUY,209,415,1.985645933014354,-10.322966507177034,0.04066985645933014,-10.282296650717702,-10.397129186602871,0.37320574162679426,0.17464114832535885,-10.148325358851675,-10.263157894736842,0.4784688995215311,0.2751196172248804,-10.047846889952153,-10.16267942583732,0.45933014354066987,0.2608695652173913,-10.057971014492754,-10.173913043478262,0.48325358851674644,-0.06038647342995169,-10.379227053140097,-10.495169082125605,0.4784688995215311,-0.25121951219512195,-10.56829268292683,-10.685365853658537,0.4784688995215311
VEV_4000,Mark 38,SELL,233,461,1.9785407725321889,-10.444206008583691,0.06223175965665236,-10.381974248927039,-10.373390557939913,0.40772532188841204,0.16952789699570817,-10.274678111587983,-10.266094420600858,0.4721030042918455,-0.06652360515021459,-10.510729613733906,-10.50214592274678,0.48497854077253216,0.17381974248927037,-10.270386266094421,-10.261802575107296,0.49356223175965663,0.05603448275862069,-10.387931034482758,-10.375,0.49356223175965663,0.05387931034482758,-10.390086206896552,-10.377155172413794,0.5150214592274678
VEV_5200,Mark 01,BUY,11,34,3.090909090909091,1.0,0.0,1.0,-1.1818181818181819,0.18181818181818182,-0.18181818181818182,0.8181818181818182,-1.3636363636363635,0.2727272727272727,0.9545454545454546,1.9545454545454546,-0.22727272727272727,0.6363636363636364,0.8636363636363636,1.8636363636363635,-0.3181818181818182,0.6363636363636364,2.727272727272727,3.727272727272727,1.5454545454545454,0.7272727272727273,2.772727272727273,3.772727272727273,1.5909090909090908,0.7272727272727273
VEV_5200,Mark 14,BUY,33,122,3.696969696969697,1.0,0.12121212121212122,1.121212121212121,-1.303030303030303,0.42424242424242425,-0.24242424242424243,0.7575757575757576,-1.6666666666666667,0.3333333333333333,-0.13636363636363635,0.8636363636363636,-1.5606060606060606,0.3939393939393939,0.015151515151515152,1.0151515151515151,-1.4090909090909092,0.42424242424242425,0.19696969696969696,1.196969696969697,-1.2272727272727273,0.48484848484848486,-0.09090909090909091,0.9090909090909091,-1.5151515151515151,0.5151515151515151
VEV_5200,Mark 22,SELL,46,159,3.4565217391304346,-0.9347826086956522,-0.10869565217391304,-1.0434782608695652,-1.2608695652173914,0.2826086956521739,0.20652173913043478,-0.7282608695652174,-0.9456521739130435,0.5217391304347826,-0.08695652173913043,-1.0217391304347827,-1.2391304347826086,0.5,-0.22826086956521738,-1.1630434782608696,-1.3804347826086956,0.5,-0.7717391304347826,-1.7065217391304348,-1.923913043478261,0.45652173913043476,-0.8804347826086957,-1.815217391304348,-2.032608695652174,0.41304347826086957
VEV_5300,Mark 01,BUY,132,439,3.3257575757575757,0.9090909090909091,-0.11742424242424243,0.7916666666666666,-0.9431818181818182,0.10606060606060606,-0.14772727272727273,0.7613636363636364,-0.9734848484848485,0.25,-0.14772727272727273,0.7613636363636364,-0.9734848484848485,0.32575757575757575,-0.12121212121212122,0.7878787878787878,-0.946969696969697,0.3939393939393939,0.030303030303030304,0.9393939393939394,-0.7954545454545454,0.4621212121212121,0.026717557251908396,0.9351145038167938,-0.7900763358778626,0.48484848484848486
VEV_5300,Mark 14,BUY,30,105,3.5,0.75,-0.25,0.5,-1.0,0.16666666666666666,-0.4166666666666667,0.3333333333333333,-1.1666666666666667,0.2,-0.15,0.6,-0.9,0.3333333333333333,-0.21666666666666667,0.5333333333333333,-0.9666666666666667,0.3333333333333333,0.4166666666666667,1.1666666666666667,-0.3333333333333333,0.5333333333333333,0.65,1.4,-0.1,0.5333333333333333
VEV_5300,Mark 22,SELL,163,545,3.3435582822085887,-0.8711656441717791,0.13496932515337423,-0.7361963190184049,-0.950920245398773,0.3067484662576687,0.19325153374233128,-0.6779141104294478,-0.8926380368098159,0.38650306748466257,0.1441717791411043,-0.7269938650306749,-0.941717791411043,0.4171779141104294,0.12269938650306748,-0.7484662576687117,-0.9631901840490797,0.48466257668711654,-0.10429447852760736,-0.9754601226993865,-1.1901840490797546,0.4049079754601227,-0.19135802469135801,-1.0617283950617284,-1.2777777777777777,0.4171779141104294
VEV_5400,Mark 01,BUY,263,911,3.463878326996198,0.5950570342205324,-0.030418250950570342,0.564638783269962,-0.629277566539924,0.07604562737642585,-0.013307984790874524,0.5817490494296578,-0.6121673003802282,0.17110266159695817,-0.005703422053231939,0.5893536121673004,-0.6045627376425855,0.22813688212927757,0.039923954372623575,0.6349809885931559,-0.55893536121673,0.30798479087452474,0.1297709923664122,0.7251908396946565,-0.46946564885496184,0.4296577946768061,0.0038461538461538464,0.5980769230769231,-0.5942307692307692,0.41064638783269963
VEV_5400,Mark 14,BUY,13,48,3.6923076923076925,0.46153846153846156,-0.3076923076923077,0.15384615384615385,-0.8461538461538461,0.0,-0.38461538461538464,0.07692307692307693,-0.9230769230769231,0.0,-0.5,-0.038461538461538464,-1.0384615384615385,0.0,-0.34615384615384615,0.11538461538461539,-0.8846153846153846,0.3076923076923077,-0.7692307692307693,-0.3076923076923077,-1.3076923076923077,0.38461538461538464,-0.8846153846153846,-0.4230769230769231,-1.4230769230769231,0.46153846153846156
VEV_5400,Mark 22,SELL,276,959,3.4746376811594204,-0.5887681159420289,0.043478260869565216,-0.5452898550724637,-0.6394927536231884,0.15217391304347827,0.030797101449275364,-0.5579710144927537,-0.6521739130434783,0.21739130434782608,0.028985507246376812,-0.5597826086956522,-0.6539855072463768,0.2608695652173913,-0.021739130434782608,-0.6105072463768116,-0.7047101449275363,0.32608695652173914,-0.08727272727272728,-0.6763636363636364,-0.7709090909090909,0.3333333333333333,0.038461538461538464,-0.5494505494505495,-0.6446886446886447,0.40942028985507245
VEV_5500,Mark 01,BUY,299,1042,3.4849498327759196,0.5267558528428093,-0.015050167224080268,0.5117056856187291,-0.5317725752508361,0.016722408026755852,-0.020066889632107024,0.5066889632107023,-0.5367892976588629,0.056856187290969896,-0.016722408026755852,0.5100334448160535,-0.5334448160535117,0.07357859531772576,0.02508361204013378,0.5518394648829431,-0.4916387959866221,0.14381270903010032,0.030201342281879196,0.5570469798657718,-0.4865771812080537,0.2140468227424749,-0.02356902356902357,0.5033670033670034,-0.5404040404040404,0.23745819397993312
VEV_5500,Mark 22,SELL,306,1069,3.4934640522875817,-0.5261437908496732,0.0196078431372549,-0.5065359477124183,-0.5359477124183006,0.05555555555555555,0.026143790849673203,-0.5,-0.5294117647058824,0.09477124183006536,0.0196078431372549,-0.5065359477124183,-0.5359477124183006,0.09477124183006536,-0.014705882352941176,-0.5408496732026143,-0.5702614379084967,0.12745098039215685,-0.019672131147540985,-0.5459016393442623,-0.5754098360655737,0.17320261437908496,0.03618421052631579,-0.4901315789473684,-0.5197368421052632,0.24509803921568626
VEV_6000,Mark 01,BUY,317,1105,3.4858044164037856,0.5,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0
VEV_6000,Mark 22,SELL,317,1105,3.4858044164037856,-0.5,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0
VEV_6500,Mark 01,BUY,317,1105,3.4858044164037856,0.5,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0
VEV_6500,Mark 22,SELL,317,1105,3.4858044164037856,-0.5,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0,0.0,-0.5,-0.5,0.0
