timestamp;buyer;seller;symbol;currency;price;quantity
139100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;2
139200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
139900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
141800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
145300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
146500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
148600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;3
151400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
153700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;5
161400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;3
166700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;6
167300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
167900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;4
168000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;8
169500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
169500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
171200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;3
172200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;2
173400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
177500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;2
186800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;5
191200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;10
192200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10006;2
192800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
193800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
194000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
194400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
197200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
198500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;2
202000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;2
202600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
204900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;9
205800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;3
206400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
209000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
209800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;9
210100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;3
211000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;8
212000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;7
213500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;5
213900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
214400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;8
214600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;6
215100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
219100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
219600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
223400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;2
223700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
224700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;7
226400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;5
227400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
230100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
230600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;7
233600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9991;7
234200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
235100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;6
235800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;5
235900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;2
238200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;8
239000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9997;4
242100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;3
243700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
246200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9987;3
249400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;6
251000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;4
251900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;3
253600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9986;3
255500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
255700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
256000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;5
256100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
258200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
258500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;9
259800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9995;4
260800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9996;3
261600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
261700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
262400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;10
266100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
266300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
267000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
272000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;3
273000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;6
274000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;3
274600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;2
276900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
280600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;6
282000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
282800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;8
284800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
285700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;10
289600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
292000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;7
293700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
295400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;10
296100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
297100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
297500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
298500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;6
299300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;4
299900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9997;4
301700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
302600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;2
303200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;8
308900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
309000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
310900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
311500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;10
313100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
315300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
315400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;3
318400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
318600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;5
320400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;7
321800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;10
324200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;2
325600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
327300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
329900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;2
330800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
332900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;5
335800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;10
335900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
337100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;8
337400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
340500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
342900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;9
349400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
350000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;3
351300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;4
351800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
352200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;4
354400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
360900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
365700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
366200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
366200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;7
366300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;2
368200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;3
368900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
373400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
374600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
376000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;2
379400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
379500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;9
379800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;8
380200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;5
383000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;4
383300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;8
384100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
384800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
387800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;4
388200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;10
388500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;7
389500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
392200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;4
393600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;3
394100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10004;4
396400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
398600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;9
399300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
401200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
401700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
402700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
405700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
408200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;6
409000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;2
410100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;3
410200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
412500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;7
413900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;5
416000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
421300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;4
422200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;6
423200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;6
424000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;8
425300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
425600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;8
426000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;7
428300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;2
428400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;2
430500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;4
432600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;6
435000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
436300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;3
437200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;4
438900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
439500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
441100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
448900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
453200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;3
454400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;8
461700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;3
462200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
462600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10003;3
466000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10006;4
469200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;3
470800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;9
471500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;4
473000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
473600;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;4
475200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9996;6
477400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;5
477900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;3
482200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;2
484100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
484300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9989;9
485100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;4
485200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9990;6
486400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;5
490700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;3
490900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9998;2
492800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10000;4
496300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9992;3
496600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;9999;4
498300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9994;7
498800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10001;4
499800;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;4
501000;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9993;2
505400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;5
506500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10011;3
506800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;2
508600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10000;3
510900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10002;2
515500;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9998;6
517700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10003;3
519200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10005;2
520900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10015;6
521700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;5
521900;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10009;4
522200;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9999;5
525500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;3
526000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;7
526400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;5
527700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;9995;3
529500;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10007;4
531200;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;2
532700;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10008;4
533800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10014;4
534100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10010;4
534300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10002;6
536100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10013;4
536800;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10018;2
541000;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10020;6
545400;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10022;2
546100;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10007;5
548100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10025;9
548400;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;4
553700;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10004;5
557600;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10020;6
558300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10012;4
559300;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10011;2
560100;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10018;6
563900;SUBMISSION;;ASH_COATED_OSMIUM;SEASHELLS;10001;3
564300;;SUBMISSION;ASH_COATED_OSMIUM;SEASHELLS;10017;3
