run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
11,27.165602535239938,-613.4391652523113,2656.7010477416707,265.67010477416704,265.67010477416704,531.3402095483341,0.578,-2692.8347408472555,-2924.7158081666607,-3127.1161817839065,17423.84678345126,-242.11787154948564,-646.0430826765739,-509.59466097893187,-173.8936607006646,-509.59466097893187,-911.713187450741,27.165602535239938,"{""AC"": 50, ""AC_35_P"": -20, ""AC_40_BP"": -22, ""AC_45_KO"": -210, ""AC_45_P"": -14, ""AC_50_CO"": -12, ""AC_50_P"": 10, ""AC_50_P_2"": 12, ""AC_60_C"": 24}",50,-210,-22,-12,0,12,-20,0,-14,10,0,24
12,380.6805239958785,151.70947249465013,2709.844849107306,270.9844849107306,270.9844849107306,541.9689698214612,0.482,-3663.7902225382895,-5383.4540680940645,-7655.181747600538,5956.703813560555,14.301501742049538,-535.2670316386939,-304.38025184023013,129.74489164128136,-304.38025184023013,-806.2515165494244,380.6805239958785,"{""AC"": -145, ""AC_35_P"": 26, ""AC_40_BP"": -29, ""AC_40_P"": -8, ""AC_45_KO"": -400, ""AC_50_C"": 50, ""AC_50_CO"": 18, ""AC_50_C_2"": 50, ""AC_60_C"": 38}",-145,-400,-29,18,50,0,26,-8,0,0,50,38
13,174.91981993814912,0.8097094539906919,1329.0805643648362,132.9080564364836,132.9080564364836,265.8161128729672,0.5,-783.4100068242951,-2689.2168096877595,-3614.197396822977,10770.188476872667,96.5788192557196,-20.932681767924663,-9.045709303736942,102.52230548781345,-9.045709303736942,-153.84073820440827,174.91981993814912,"{""AC"": -5, ""AC_40_BP"": 12, ""AC_40_P"": 9, ""AC_45_KO"": -310, ""AC_45_P"": -5, ""AC_50_C"": 17, ""AC_50_CO"": 22, ""AC_50_C_2"": -2, ""AC_60_C"": 8}",-5,-310,12,22,-2,0,0,9,-5,0,17,8
14,205.0131033441428,-371.32013368547973,2342.237548349337,234.2237548349337,234.2237548349337,468.4475096698674,0.79,-1385.5702633169435,-2626.713635671587,-3648.644613271542,19873.19798336379,66.45607701244845,-141.3794624850931,-119.93431357086558,77.17865146956218,-119.93431357086558,-375.6032173200268,205.0131033441428,"{""AC"": 30, ""AC_40_BP"": 22, ""AC_40_P"": -1, ""AC_45_KO"": -250, ""AC_45_P"": 21, ""AC_50_C"": -8, ""AC_50_CO"": 21, ""AC_50_C_2"": -21, ""AC_60_C"": 40}",30,-250,22,21,-21,0,0,-1,21,0,-8,40
15,279.8745886938027,738.7170639714925,5460.619178885797,546.0619178885797,546.0619178885797,1092.1238357771595,0.442,-9649.59068785543,-16346.347956348194,-29574.10880798586,9131.258942786635,-685.0844800917404,-2132.523083270055,-1440.5949734288015,-339.12042517111377,-1440.5949734288015,-2678.5850011586344,279.8745886938027,"{""AC"": -200, ""AC_35_P"": 41, ""AC_40_BP"": -50, ""AC_45_KO"": -460, ""AC_45_P"": 4, ""AC_50_C"": 37, ""AC_50_CO"": 9, ""AC_50_C_2"": 43, ""AC_60_C"": 38}",-200,-460,-50,9,43,0,41,0,4,0,37,38
16,79.72015454300677,-719.9220813014501,3289.8661079998333,328.98661079998334,328.98661079998334,657.9732215999667,0.626,-3188.5495425640606,-3490.1942417389646,-3740.5428972756313,21196.57853407744,-239.1347997133993,-717.4172310980084,-563.0555822415939,-161.9539752851921,-563.0555822415939,-1046.4038418979917,79.72015454300677,"{""AC"": 40, ""AC_40_BP"": 12, ""AC_40_P"": -37, ""AC_45_KO"": -180, ""AC_45_P"": -3, ""AC_50_C"": 19, ""AC_50_CO"": -9, ""AC_50_C_2"": 26, ""AC_60_C"": 16}",40,-180,12,-9,26,0,0,-37,-3,0,19,16
17,-78.08343774933101,-629.6241875086365,2897.124252324091,289.7124252324091,289.7124252324091,579.4248504648182,0.562,-3604.240821521189,-3965.7011446825254,-4247.457903506376,15596.899669724462,-438.5075199014499,-979.1436431296282,-763.5757735937138,-330.7235851334927,-763.5757735937138,-1268.8560683620374,-78.08343774933101,"{""AC"": 55, ""AC_40_BP"": -12, ""AC_40_P"": 12, ""AC_45_KO"": -260, ""AC_50_C"": 6, ""AC_50_CO"": -25, ""AC_50_P"": -49, ""AC_50_P_2"": 13, ""AC_60_C"": 17}",55,-260,-12,-25,0,13,0,12,0,-49,6,17
18,-206.45197509475594,-1228.3635734831219,5485.462101364731,548.5462101364731,548.5462101364731,1097.0924202729461,0.564,-7043.673719971951,-7816.342342831569,-8496.01518959288,29457.64185477751,-910.8193470919512,-1967.3704050877436,-1537.2761381587852,-695.7722136274717,-1537.2761381587852,-2515.916615224217,-206.45197509475594,"{""AC"": 140, ""AC_40_BP"": -37, ""AC_40_P"": 11, ""AC_45_KO"": -50, ""AC_45_P"": -20, ""AC_50_CO"": -34, ""AC_50_C_2"": -18, ""AC_50_P"": -16, ""AC_50_P_2"": -16}",140,-50,-37,-34,-18,-16,0,11,-20,-16,0,0
19,188.61224967536333,531.0028959838623,2858.3155342624273,285.83155342624275,285.83155342624275,571.6631068524855,0.436,-5037.054509050173,-8132.358900547943,-14782.929950392936,4751.652490402608,-315.09320122965397,-1070.65137758718,-709.8617033952839,-134.698364133706,-709.8617033952839,-1356.4829310134228,188.61224967536333,"{""AC"": -75, ""AC_35_P"": -1, ""AC_40_BP"": -10, ""AC_45_KO"": -10, ""AC_45_P"": 27, ""AC_50_CO"": -13, ""AC_50_C_2"": 30, ""AC_50_P"": 42, ""AC_60_C"": 28}",-75,-10,-10,-13,30,0,-1,0,27,42,0,28
20,6.410284614834978,148.72909359682305,716.3628419966681,71.6362841996668,71.6362841996668,143.2725683993336,0.432,-1274.3617989383667,-2002.6851731931947,-3382.1741101509606,2300.2001947067597,-121.0258952790017,-312.1801651197567,-220.56212732575344,-75.21687638200007,-220.56212732575344,-383.8164493194235,6.410284614834978,"{""AC"": -15, ""AC_35_P"": -5, ""AC_40_BP"": 22, ""AC_45_KO"": -150, ""AC_50_C"": 17, ""AC_50_CO"": 17, ""AC_50_C_2"": -29, ""AC_50_P"": 7, ""AC_50_P_2"": -21}",-15,-150,22,17,-29,-21,-5,0,0,7,17,0
21,127.55728083535625,-1142.2820572256649,2458.374304677134,245.83743046771343,245.83743046771343,491.67486093542686,0.626,-1704.5794974978714,-1748.236734655568,-1787.617422043358,14824.551272022054,-42.90066891443091,-298.5875935391116,-251.04835902318118,-19.131051656465687,-251.04835902318118,-544.425024006825,127.55728083535625,"{""AC"": 60, ""AC_35_P"": 45, ""AC_40_BP"": -15, ""AC_40_P"": 18, ""AC_45_KO"": -40, ""AC_50_CO"": 6, ""AC_50_C_2"": 28, ""AC_50_P"": -23, ""AC_60_C"": -25}",60,-40,-15,6,28,0,45,18,0,-23,0,-25
22,36.59050627169351,-2536.2551975627503,8968.332190930565,896.8332190930565,896.8332190930565,1793.666438186113,0.612,-8927.604113822992,-9734.249489144646,-10403.72117473708,59149.840404060385,-856.1699051106058,-2195.3105221840547,-1750.9667203482834,-633.9980041927203,-1750.9667203482834,-3092.143741277111,36.59050627169351,"{""AC"": 185, ""AC_40_BP"": -34, ""AC_45_KO"": -110, ""AC_45_P"": 2, ""AC_50_C"": 15, ""AC_50_CO"": -7, ""AC_50_C_2"": -33, ""AC_50_P"": -48, ""AC_60_C"": 28}",185,-110,-34,-7,-33,0,0,0,2,-48,15,28
23,-213.3963114596042,1105.2342847718237,3929.547242671319,392.9547242671319,392.9547242671319,785.9094485342638,0.336,-8660.867329701978,-15395.179679056826,-28769.7333141763,3424.512076558922,-1079.483044429802,-2378.6131438850985,-1709.0037730484669,-744.6783590114861,-1709.0037730484669,-2771.5678681522304,-213.3963114596042,"{""AC"": -90, ""AC_40_BP"": 14, ""AC_40_P"": -1, ""AC_45_KO"": -110, ""AC_45_P"": -8, ""AC_50_C"": 9, ""AC_50_CO"": -23, ""AC_50_P"": 6, ""AC_50_P_2"": -23}",-90,-110,14,-23,0,-23,0,-1,-8,6,9,0
24,-160.67319956306477,60.808458663956216,899.2378763232958,89.92378763232958,89.92378763232958,179.84757526465916,0.458,-1979.888896458225,-3792.9729905152985,-7393.814353816698,695.1783100631014,-358.66208920888727,-655.645423677621,-502.6184278479633,-282.1485912940584,-502.6184278479633,-745.5692113099506,-160.67319956306477,"{""AC_35_P"": -7, ""AC_40_BP"": 22, ""AC_40_P"": -23, ""AC_45_KO"": -190, ""AC_50_C"": -24, ""AC_50_CO"": -4, ""AC_50_P"": -2, ""AC_50_P_2"": -1}",0,-190,22,-4,0,-1,-7,-23,0,-2,-24,0
25,176.75692502069327,922.83651055983,5394.292977590109,539.429297759011,539.429297759011,1078.858595518022,0.422,-9522.819751516194,-17303.84038486321,-30936.943238804903,8275.935733684435,-775.5250501309262,-2203.948012858355,-1521.3806865862412,-434.2413869948692,-1521.3806865862412,-2743.3773106173658,176.75692502069327,"{""AC"": -200, ""AC_35_P"": 28, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": -7, ""AC_50_C"": 50, ""AC_50_C_2"": 27, ""AC_60_C"": 34}",-200,-500,-50,0,27,0,28,0,-7,0,50,34
26,-253.7828257755849,1060.3923031981014,2948.558633946272,294.8558633946272,294.8558633946272,589.7117267892544,0.264,-6682.207285423771,-12315.718577672536,-23504.04709935902,1510.570631249507,-922.0035543179621,-1924.3346471315276,-1403.5418502864643,-661.6071558954303,-1403.5418502864643,-2219.190510526155,-253.7828257755849,"{""AC"": -40, ""AC_35_P"": -10, ""AC_40_BP"": 10, ""AC_40_P"": -27, ""AC_45_KO"": -10, ""AC_45_P"": 18, ""AC_50_CO"": -14, ""AC_50_P"": -9, ""AC_60_C"": -33}",-40,-10,10,-14,0,0,-10,-27,18,-9,0,-33
27,159.09489533457713,83.91641781284213,752.4631058692872,75.24631058692873,75.24631058692873,150.49262117385746,0.468,-757.26941123668,-1576.7392889860616,-2002.5698812413807,4639.12686208454,83.36795421090913,-30.222457474592858,7.881328355610776,102.41984712601095,7.881328355610776,-105.46876806152159,159.09489533457713,"{""AC"": -30, ""AC_40_BP"": -4, ""AC_40_P"": 5, ""AC_45_KO"": -180, ""AC_45_P"": -16, ""AC_50_CO"": 12, ""AC_50_C_2"": 5, ""AC_50_P_2"": 17, ""AC_60_C"": 36}",-30,-180,-4,12,5,17,0,5,-16,0,0,36
28,-131.87501772723618,-191.9023515408568,840.2164549353204,84.02164549353203,84.02164549353203,168.04329098706407,0.56,-1277.7057398372879,-2531.176677773533,-3807.556853953046,2138.8385006772714,-259.645591710965,-451.30145268655815,-365.54170144959534,-216.7657160924836,-365.54170144959534,-535.3230981800901,-131.87501772723618,"{""AC"": 25, ""AC_35_P"": 5, ""AC_40_BP"": -24, ""AC_40_P"": -33, ""AC_45_KO"": -340, ""AC_50_CO"": -14, ""AC_50_C_2"": -26, ""AC_50_P"": 6, ""AC_50_P_2"": 18}",25,-340,-24,-14,-26,18,5,-33,0,6,0,0
29,3.6287326200051284,-49.78772536618266,524.4084805559844,52.44084805559844,52.44084805559844,104.88169611119687,0.59,-737.9834496410064,-1670.052208964201,-3017.6832284922943,1821.4686635634444,-70.16961234409551,-180.86712979024645,-133.28920885394504,-46.38065187594479,-133.28920885394504,-233.3079778458449,3.6287326200051284,"{""AC"": -15, ""AC_35_P"": 37, ""AC_40_BP"": 5, ""AC_45_KO"": -180, ""AC_50_C"": 36, ""AC_50_CO"": -34, ""AC_50_C_2"": 19, ""AC_50_P_2"": -12, ""AC_60_C"": -6}",-15,-180,5,-34,19,-12,37,0,0,0,36,-6
30,19.190297528363946,4.295679754556005,627.1631338847326,62.71631338847326,62.71631338847326,125.43262677694652,0.498,-654.176121981094,-2840.3354402730583,-4182.352468701484,1090.7639493078605,-46.227314669745454,-144.35373296690955,-110.29427746303678,-29.19758691780907,-110.29427746303678,-207.0700463553828,19.190297528363946,"{""AC"": -45, ""AC_40_BP"": -8, ""AC_40_P"": 34, ""AC_45_KO"": -460, ""AC_50_C"": 5, ""AC_50_CO"": 8, ""AC_50_P"": -40, ""AC_50_P_2"": -25, ""AC_60_C"": 31}",-45,-460,-8,8,0,-25,0,34,0,-40,5,31
31,193.09777855844803,-2031.0664479882817,6736.413208340708,673.6413208340707,673.6413208340707,1347.2826416681414,0.672,-5181.555335466747,-5590.111078377884,-5938.911452384026,49326.95040297642,-325.05775498822675,-1102.2910553082388,-920.9561821785994,-234.39031842340702,-920.9561821785994,-1775.9323761423095,193.09777855844803,"{""AC"": 140, ""AC_40_BP"": 16, ""AC_45_KO"": -30, ""AC_45_P"": -6, ""AC_50_C"": 21, ""AC_50_CO"": 22, ""AC_50_C_2"": -38, ""AC_60_C"": 9}",140,-30,16,22,-38,0,0,0,-6,0,21,9
32,100.594190944269,5.675570162444899,956.4341578076112,95.64341578076112,95.64341578076112,191.28683156152223,0.494,-1295.2597241145563,-1748.5307476288249,-2648.741088454174,1987.5823611765286,-28.931781467186624,-223.22074008437008,-141.51647556329502,11.92035079335091,-141.51647556329502,-318.8641558651312,100.594190944269,"{""AC"": -35, ""AC_35_P"": -3, ""AC_40_BP"": -6, ""AC_40_P"": 4, ""AC_45_KO"": -40, ""AC_45_P"": 38, ""AC_50_CO"": -3, ""AC_50_P"": -14, ""AC_60_C"": 31}",-35,-40,-6,-3,0,0,-3,4,38,-14,0,31
33,184.89842689165008,955.0323704488328,5880.603529762325,588.0603529762325,588.0603529762325,1176.120705952465,0.438,-10149.979683231128,-18755.16903015205,-32964.459114117984,9193.854885758761,-830.0995414314627,-2352.5964939161317,-1631.628702081135,-469.6156455139644,-1631.628702081135,-2940.6568468923642,184.89842689165008,"{""AC"": -195, ""AC_35_P"": 26, ""AC_40_BP"": -50, ""AC_45_KO"": -420, ""AC_50_C"": 44, ""AC_50_CO"": 16, ""AC_50_C_2"": 14, ""AC_50_P"": 8, ""AC_60_C"": 17}",-195,-420,-50,16,14,0,26,0,0,8,44,17
34,-243.15148481897842,326.1181938858726,2049.117216399633,204.9117216399633,204.9117216399633,409.8234432799266,0.29,-4098.612146830004,-9099.686854609383,-17460.654088353655,1566.1981838864922,-653.0126995019789,-1267.8045215264794,-960.3991676634608,-499.31002257046947,-960.3991676634608,-1472.7162431664428,-243.15148481897842,"{""AC"": -5, ""AC_35_P"": -16, ""AC_40_BP"": 6, ""AC_40_P"": -2, ""AC_45_KO"": -80, ""AC_50_C"": -28, ""AC_50_CO"": -19, ""AC_50_C_2"": 11, ""AC_60_C"": -18}",-5,-80,6,-19,11,0,-16,-2,0,0,-28,-18
35,327.203463810325,-2086.5458627015587,5907.344304066894,590.7344304066894,590.7344304066894,1181.4688608133788,0.664,-4076.372584160678,-4494.286317648832,-5698.135185483713,40761.16192254119,-80.43379460574283,-691.8896822298445,-579.6196390171215,-24.29877299938127,-579.6196390171215,-1282.624112636534,327.203463810325,"{""AC"": 95, ""AC_40_BP"": -37, ""AC_40_P"": -3, ""AC_45_KO"": -390, ""AC_45_P"": 10, ""AC_50_C"": -7, ""AC_50_CO"": 15, ""AC_50_C_2"": 48, ""AC_60_C"": 26}",95,-390,-37,15,48,0,0,-3,10,0,-7,26
36,20.94076971521876,920.1725758449472,4200.756584557914,420.07565845579137,420.07565845579137,840.1513169115827,0.432,-8241.89728542377,-13875.408577672537,-25063.73709935903,5652.398182414997,-803.2489588271584,-2039.533551640724,-1425.3816523262424,-496.17300916991763,-1425.3816523262424,-2459.609210096515,20.94076971521876,"{""AC"": -120, ""AC_35_P"": -2, ""AC_40_BP"": 8, ""AC_45_KO"": -310, ""AC_45_P"": -1, ""AC_50_C"": 20, ""AC_50_CO"": 18, ""AC_50_P"": -1, ""AC_60_C"": -5}",-120,-310,8,18,0,0,-2,0,-1,-1,20,-5
37,152.43240584506398,862.5630238804296,4930.034233196888,493.00342331968875,493.00342331968875,986.0068466393775,0.408,-9374.390238273645,-16254.583995938527,-30292.567220593017,7170.032480332403,-785.0066179823006,-2191.1651537233474,-1500.2278415558271,-439.5379618985405,-1500.2278415558271,-2684.1685770430363,152.43240584506398,"{""AC"": -170, ""AC_35_P"": 15, ""AC_40_BP"": -41, ""AC_45_KO"": -460, ""AC_50_C"": 37, ""AC_50_CO"": 4, ""AC_50_C_2"": 50, ""AC_50_P_2"": 2, ""AC_60_C"": 5}",-170,-460,-41,4,50,2,15,0,0,0,37,5
38,-86.84853802704326,-166.37402797585048,532.6435299396886,53.26435299396886,53.26435299396886,106.52870598793773,0.596,-818.7238387267633,-1028.471307983723,-1201.2501103493573,1695.0684581722862,-168.7209218997196,-291.5294977087341,-236.2892903330422,-141.10081821187364,-236.2892903330422,-344.79385070270297,-86.84853802704326,"{""AC"": 40, ""AC_40_BP"": 6, ""AC_40_P"": -8, ""AC_45_KO"": -40, ""AC_45_P"": 11, ""AC_50_CO"": 15, ""AC_50_C_2"": -16, ""AC_50_P"": -5, ""AC_60_C"": -47}",40,-40,6,15,-16,0,0,-8,11,-5,0,-47
39,265.39836140246354,367.5554084846367,3894.1450682484597,389.41450682484594,389.41450682484594,778.8290136496919,0.45,-6352.105349526869,-10885.877849837247,-20178.375835481653,6970.350594072099,-369.81217355022335,-1322.6279759792537,-882.1246944389898,-149.5605327800914,-882.1246944389898,-1712.0424828040996,265.39836140246354,"{""AC"": -155, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -330, ""AC_50_C"": 32, ""AC_50_CO"": 13, ""AC_50_C_2"": 46, ""AC_50_P_2"": -15, ""AC_60_C"": 25}",-155,-330,-50,13,46,-15,50,0,0,0,32,25
40,345.57103451205444,29.21483985128586,2459.562937891721,245.9562937891721,245.9562937891721,491.9125875783442,0.496,-3486.024244029448,-5109.022877163299,-7673.445349279826,5502.320102538876,-3.0313898908903525,-525.9350264953075,-300.31074898694874,109.78074886328902,-300.31074898694874,-771.8913202844797,345.57103451205444,"{""AC"": -125, ""AC_35_P"": 40, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 15, ""AC_50_C"": 50, ""AC_50_CO"": -6, ""AC_50_C_2"": 42, ""AC_60_C"": 43}",-125,-500,-50,-6,42,0,40,0,15,0,50,43
41,-178.98246775366093,-382.06480414448106,2685.1936920995972,268.51936920995973,268.51936920995973,537.0387384199195,0.53,-3991.490419256422,-4412.579176364094,-4762.3155094119,12034.687492816116,-578.1315096793031,-1176.8550725677665,-911.965715247104,-445.68683101897193,-911.965715247104,-1445.3744417777261,-178.98246775366093,"{""AC"": 55, ""AC_35_P"": 5, ""AC_40_BP"": -1, ""AC_40_P"": -24, ""AC_45_KO"": -410, ""AC_45_P"": -50, ""AC_50_C"": 7, ""AC_50_CO"": -9, ""AC_60_C"": -14}",55,-410,-1,-9,0,0,5,-24,-50,0,7,-14
42,213.8545690956396,-140.25172792178452,1508.2088386524315,150.82088386524316,150.82088386524316,301.6417677304863,0.52,-1436.6301597094107,-2039.0844100634347,-2470.335385149534,3512.1637137290127,70.19155312469852,-145.30297083171308,-77.05039679339359,104.31784014385828,-77.05039679339359,-296.12385469695624,213.8545690956396,"{""AC"": -80, ""AC_40_BP"": -25, ""AC_40_P"": -3, ""AC_45_KO"": -260, ""AC_50_C"": 47, ""AC_50_CO"": 22, ""AC_50_P"": 12, ""AC_50_P_2"": -7, ""AC_60_C"": 11}",-80,-260,-25,22,0,-7,0,-3,0,12,47,11
43,310.7681552980403,-57.31947782780799,1205.3715910666801,120.53715910666801,120.53715910666801,241.07431821333603,0.52,-1129.7749999999999,-1811.329653331689,-1915.394208355195,5077.701277998833,197.79065529804032,28.324405298040347,81.03332574470633,224.14511552137333,81.03332574470633,-92.21275380862767,310.7681552980403,"{""AC"": -5, ""AC_40_BP"": -40, ""AC_40_P"": 29, ""AC_45_KO"": -90, ""AC_45_P"": 36, ""AC_50_C"": 18, ""AC_50_CO"": 9, ""AC_50_P"": -5, ""AC_50_P_2"": 48}",-5,-90,-40,9,0,48,0,29,36,-5,18,0
44,20.35113880607606,-87.23121566435498,636.5895260770819,63.658952607708194,63.658952607708194,127.31790521541639,0.626,-448.8844621427462,-2149.021461676658,-3501.795664599601,3432.544431152558,-24.53730740819856,-91.86997672961049,-78.81100681918996,-18.0078224529883,-78.81100681918996,-155.5289293373187,20.35113880607606,"{""AC"": -20, ""AC_35_P"": -15, ""AC_40_BP"": 11, ""AC_45_KO"": -390, ""AC_50_C"": 11, ""AC_50_CO"": -10, ""AC_50_C_2"": 25, ""AC_50_P"": -12, ""AC_60_C"": 15}",-20,-390,11,-10,25,0,-15,0,0,-12,11,15
45,-101.22152071105799,948.3164924950087,2136.666527170853,213.6666527170853,213.6666527170853,427.3333054341706,0.384,-4463.116004769165,-7506.5071626506815,-13550.7765939066,1813.2464790712306,-547.5331211879745,-1217.0005219033492,-877.5222477849753,-377.7939841287876,-877.5222477849753,-1430.6671746204345,-101.22152071105799,"{""AC"": -100, ""AC_40_BP"": 11, ""AC_40_P"": -26, ""AC_45_KO"": -390, ""AC_45_P"": -45, ""AC_50_C"": -1, ""AC_50_CO"": 8, ""AC_50_P"": -14, ""AC_60_C"": 46}",-100,-390,11,8,0,0,0,-26,-45,-14,-1,46
