mode,step_index,day,timestamp,submitted_orders,fills,pending_orders_next_step,conversions,total_pnl,orders,stdout
access,10,-1,1000,6,0,6,0,-361.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@8 | ASH_COATED_OSMIUM:10000@-25 | ASH_COATED_OSMIUM:10002@-8 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,11,-1,1100,6,0,6,0,-269.5,ASH_COATED_OSMIUM:9986@14 | ASH_COATED_OSMIUM:9984@5 | ASH_COATED_OSMIUM:10003@-20 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,12,-1,1200,6,0,6,0,-300.0,ASH_COATED_OSMIUM:9984@17 | ASH_COATED_OSMIUM:9982@5 | ASH_COATED_OSMIUM:10000@-14 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,13,-1,1300,6,0,6,0,-300.0,ASH_COATED_OSMIUM:9986@14 | ASH_COATED_OSMIUM:9984@5 | ASH_COATED_OSMIUM:10003@-16 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,14,-1,1400,6,0,6,0,-269.5,ASH_COATED_OSMIUM:9986@18 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,15,-1,1500,7,1,6,0,-312.0,ASH_COATED_OSMIUM:9991@4 | ASH_COATED_OSMIUM:9986@21 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11004@10 | INTARIAN_PEPPER_ROOT:11002@7,
access,16,-1,1600,6,0,6,0,-194.5,ASH_COATED_OSMIUM:9986@14 | ASH_COATED_OSMIUM:9984@5 | ASH_COATED_OSMIUM:10003@-16 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11005@10 | INTARIAN_PEPPER_ROOT:11003@7,
access,17,-1,1700,6,0,6,0,-263.5,ASH_COATED_OSMIUM:9985@18 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11005@10 | INTARIAN_PEPPER_ROOT:11003@7,
access,18,-1,1800,7,2,5,0,-344.5,ASH_COATED_OSMIUM:9995@4 | ASH_COATED_OSMIUM:9987@21 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10003@-16 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11007@10 | INTARIAN_PEPPER_ROOT:11005@9,
access,19,-1,1900,2,0,2,0,-225.0,ASH_COATED_OSMIUM:10000@-2 | INTARIAN_PEPPER_ROOT:11005@9,
access,20,-1,2000,5,0,5,0,-289.0,ASH_COATED_OSMIUM:9987@15 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:9999@-19 | ASH_COATED_OSMIUM:10001@-6 | INTARIAN_PEPPER_ROOT:11005@9,
access,21,-1,2100,5,0,5,0,-289.0,ASH_COATED_OSMIUM:9986@18 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10000@-21 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11005@9,
access,22,-1,2200,5,0,5,0,-289.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11005@9,
access,23,-1,2300,5,0,5,0,-289.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@8 | ASH_COATED_OSMIUM:9999@-25 | ASH_COATED_OSMIUM:10001@-8 | INTARIAN_PEPPER_ROOT:11005@9,
access,24,-1,2400,7,1,6,0,-337.0,ASH_COATED_OSMIUM:9985@18 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10001@-18 | ASH_COATED_OSMIUM:10003@-6 | INTARIAN_PEPPER_ROOT:11008@8 | INTARIAN_PEPPER_ROOT:11005@1 | INTARIAN_PEPPER_ROOT:11017@-8,
access,25,-1,2500,6,0,6,0,-313.5,ASH_COATED_OSMIUM:9983@21 | ASH_COATED_OSMIUM:9981@6 | ASH_COATED_OSMIUM:9999@-14 | ASH_COATED_OSMIUM:10001@-5 | INTARIAN_PEPPER_ROOT:11005@1 | INTARIAN_PEPPER_ROOT:11016@-8,
access,26,-1,2600,7,0,7,0,-222.5,ASH_COATED_OSMIUM:9986@25 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:9999@-18 | ASH_COATED_OSMIUM:10001@-6 | INTARIAN_PEPPER_ROOT:11006@1 | INTARIAN_PEPPER_ROOT:11019@-6 | INTARIAN_PEPPER_ROOT:11021@-2,
access,27,-1,2700,3,0,3,0,-581.0,ASH_COATED_OSMIUM:10002@-2 | INTARIAN_PEPPER_ROOT:11017@-6 | INTARIAN_PEPPER_ROOT:11019@-2,
access,28,-1,2800,5,0,5,0,-261.0,ASH_COATED_OSMIUM:9986@19 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11017@-8,
access,29,-1,2900,5,0,5,0,91.0,ASH_COATED_OSMIUM:9984@23 | ASH_COATED_OSMIUM:9982@6 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11019@-8,
access,30,-1,3000,6,0,6,0,-373.0,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11019@-6 | INTARIAN_PEPPER_ROOT:11021@-2,
access,31,-1,3100,5,0,5,0,-285.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-16 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11017@-8,
access,32,-1,3200,5,0,5,0,-261.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11018@-8,
access,33,-1,3300,3,0,3,0,-325.0,ASH_COATED_OSMIUM:10001@-2 | ASH_COATED_OSMIUM:9986@2 | INTARIAN_PEPPER_ROOT:11018@-8,
access,34,-1,3400,5,0,5,0,-257.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10000@-24 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11018@-8,
access,35,-1,3500,6,0,6,0,-181.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11021@-6 | INTARIAN_PEPPER_ROOT:11023@-2,
access,36,-1,3600,6,0,6,0,-120.0,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11021@-6 | INTARIAN_PEPPER_ROOT:11023@-2,
access,37,-1,3700,6,0,6,0,-120.0,ASH_COATED_OSMIUM:9986@23 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11021@-6 | INTARIAN_PEPPER_ROOT:11023@-2,
access,38,-1,3800,5,0,5,0,-137.5,ASH_COATED_OSMIUM:9992@18 | ASH_COATED_OSMIUM:9990@6 | ASH_COATED_OSMIUM:10003@-24 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11019@-8,
access,39,-1,3900,6,0,6,0,-120.0,ASH_COATED_OSMIUM:9986@23 | ASH_COATED_OSMIUM:9984@7 | ASH_COATED_OSMIUM:10000@-23 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11021@-6 | INTARIAN_PEPPER_ROOT:11023@-2,
access,40,-1,4000,5,0,5,0,-190.0,ASH_COATED_OSMIUM:9987@14 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10003@-19 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11019@-8,
access,41,-1,4100,5,0,5,0,-142.5,ASH_COATED_OSMIUM:9993@19 | ASH_COATED_OSMIUM:9991@6 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11019@-8,
access,42,-1,4200,5,0,5,0,-47.5,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-18 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11020@-8,
access,43,-1,4300,5,0,5,0,-166.5,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11019@-8,
access,44,-1,4400,5,0,5,0,-127.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11020@-8,
access,45,-1,4500,2,0,2,0,4.0,ASH_COATED_OSMIUM:10004@-2 | INTARIAN_PEPPER_ROOT:11020@-8,
access,46,-1,4600,5,0,5,0,-167.0,ASH_COATED_OSMIUM:9987@21 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11020@-8,
access,47,-1,4700,5,0,5,0,-48.5,ASH_COATED_OSMIUM:9986@16 | ASH_COATED_OSMIUM:9984@5 | ASH_COATED_OSMIUM:9999@-21 | ASH_COATED_OSMIUM:10001@-7 | INTARIAN_PEPPER_ROOT:11021@-8,
access,48,-1,4800,6,0,6,0,-167.5,ASH_COATED_OSMIUM:9987@19 | ASH_COATED_OSMIUM:9985@6 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,49,-1,4900,6,0,6,0,-8.5,ASH_COATED_OSMIUM:9984@18 | ASH_COATED_OSMIUM:9982@6 | ASH_COATED_OSMIUM:10001@-14 | ASH_COATED_OSMIUM:10003@-5 | INTARIAN_PEPPER_ROOT:11024@-6 | INTARIAN_PEPPER_ROOT:11026@-2,
access,50,-1,5000,6,0,6,0,-167.0,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,51,-1,5100,5,0,5,0,-47.0,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11021@-8,
access,52,-1,5200,5,0,5,0,673.0,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-25 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11014@-3,
access,53,-1,5300,5,0,5,0,-47.0,ASH_COATED_OSMIUM:9987@23 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,54,-1,5400,5,0,5,0,-44.5,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10004@-24 | ASH_COATED_OSMIUM:10006@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,55,-1,5500,5,0,5,0,-46.5,ASH_COATED_OSMIUM:9988@16 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,56,-1,5600,5,0,5,0,-6.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-23 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11022@-8,
access,57,-1,5700,6,0,6,0,-366.5,ASH_COATED_OSMIUM:9988@16 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11023@-6 | INTARIAN_PEPPER_ROOT:11025@-2,
access,58,-1,5800,4,0,4,0,-448.5,ASH_COATED_OSMIUM:9985@18 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10000@-16 | ASH_COATED_OSMIUM:10002@-5,
access,59,-1,5900,5,0,5,0,112.5,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-20 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11023@-8,
access,60,-1,6000,6,0,6,0,-5.5,ASH_COATED_OSMIUM:9987@14 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10004@-20 | ASH_COATED_OSMIUM:10006@-6 | INTARIAN_PEPPER_ROOT:11025@-6 | INTARIAN_PEPPER_ROOT:11027@-2,
access,61,-1,6100,3,0,3,0,26.0,ASH_COATED_OSMIUM:10002@-1 | ASH_COATED_OSMIUM:9988@2 | INTARIAN_PEPPER_ROOT:11023@-8,
access,62,-1,6200,6,0,6,0,-87.5,ASH_COATED_OSMIUM:9987@16 | ASH_COATED_OSMIUM:9985@5 | ASH_COATED_OSMIUM:10000@-19 | ASH_COATED_OSMIUM:10002@-6 | INTARIAN_PEPPER_ROOT:11025@-6 | INTARIAN_PEPPER_ROOT:11027@-2,
access,63,-1,6300,5,0,5,0,32.5,ASH_COATED_OSMIUM:9987@20 | ASH_COATED_OSMIUM:9985@6 | ASH_COATED_OSMIUM:10000@-25 | ASH_COATED_OSMIUM:10002@-7 | INTARIAN_PEPPER_ROOT:11024@-8,
access,64,-1,6400,6,0,6,0,73.0,ASH_COATED_OSMIUM:9988@25 | ASH_COATED_OSMIUM:9986@8 | ASH_COATED_OSMIUM:10000@-27 | ASH_COATED_OSMIUM:10002@-8 | INTARIAN_PEPPER_ROOT:11026@-6 | INTARIAN_PEPPER_ROOT:11028@-2,
access,65,-1,6500,5,0,5,0,73.0,ASH_COATED_OSMIUM:9987@25 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-23 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11024@-8,
access,66,-1,6600,6,0,6,0,-46.0,ASH_COATED_OSMIUM:9989@22 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10001@-16 | ASH_COATED_OSMIUM:10003@-5 | INTARIAN_PEPPER_ROOT:11026@-6 | INTARIAN_PEPPER_ROOT:11028@-2,
access,67,-1,6700,5,0,5,0,114.5,ASH_COATED_OSMIUM:9989@22 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10002@-16 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11025@-8,
access,68,-1,6800,6,0,6,0,-6.5,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10000@-13 | ASH_COATED_OSMIUM:10002@-4 | INTARIAN_PEPPER_ROOT:11027@-6 | INTARIAN_PEPPER_ROOT:11029@-2,
access,69,-1,6900,5,0,5,0,356.5,ASH_COATED_OSMIUM:9993@16 | ASH_COATED_OSMIUM:9991@5 | ASH_COATED_OSMIUM:10002@-22 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11026@-8,
access,70,-1,7000,5,0,5,0,115.0,ASH_COATED_OSMIUM:9988@14 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10004@-17 | ASH_COATED_OSMIUM:10006@-5 | INTARIAN_PEPPER_ROOT:11025@-8,
access,71,-1,7100,6,0,6,0,74.0,ASH_COATED_OSMIUM:9988@18 | ASH_COATED_OSMIUM:9986@6 | ASH_COATED_OSMIUM:10002@-22 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11027@-6 | INTARIAN_PEPPER_ROOT:11029@-2,
access,72,-1,7200,3,0,3,0,111.0,ASH_COATED_OSMIUM:10002@-1 | ASH_COATED_OSMIUM:9993@2 | INTARIAN_PEPPER_ROOT:11026@-8,
access,73,-1,7300,3,0,3,0,146.0,ASH_COATED_OSMIUM:10002@-1 | ASH_COATED_OSMIUM:9988@2 | INTARIAN_PEPPER_ROOT:11025@-8,
access,74,-1,7400,4,0,4,0,-364.5,ASH_COATED_OSMIUM:9990@20 | ASH_COATED_OSMIUM:9988@6 | ASH_COATED_OSMIUM:10003@-15 | ASH_COATED_OSMIUM:10005@-5,
access,75,-1,7500,3,0,3,0,106.0,ASH_COATED_OSMIUM:10002@-1 | ASH_COATED_OSMIUM:9988@2 | INTARIAN_PEPPER_ROOT:11026@-8,
access,76,-1,7600,7,1,6,0,134.0,ASH_COATED_OSMIUM:9993@5 | ASH_COATED_OSMIUM:9988@21 | ASH_COATED_OSMIUM:9986@6 | ASH_COATED_OSMIUM:10002@-15 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11028@-6 | INTARIAN_PEPPER_ROOT:11030@-2,
access,77,-1,7700,6,0,6,0,84.0,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@6 | ASH_COATED_OSMIUM:10002@-19 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11029@-6 | INTARIAN_PEPPER_ROOT:11031@-2,
access,78,-1,7800,6,0,6,0,81.0,ASH_COATED_OSMIUM:9988@16 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10001@-22 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11029@-6 | INTARIAN_PEPPER_ROOT:11031@-2,
access,79,-1,7900,5,0,5,0,210.0,ASH_COATED_OSMIUM:9988@14 | ASH_COATED_OSMIUM:9986@5 | ASH_COATED_OSMIUM:10004@-21 | ASH_COATED_OSMIUM:10006@-6 | INTARIAN_PEPPER_ROOT:11027@-8,
access,80,-1,8000,5,0,5,0,281.0,ASH_COATED_OSMIUM:9988@25 | ASH_COATED_OSMIUM:9986@8 | ASH_COATED_OSMIUM:10001@-25 | ASH_COATED_OSMIUM:10003@-8 | INTARIAN_PEPPER_ROOT:11027@-8,
access,81,-1,8100,5,0,5,0,198.0,ASH_COATED_OSMIUM:9987@22 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,82,-1,8200,5,0,5,0,198.0,ASH_COATED_OSMIUM:9987@22 | ASH_COATED_OSMIUM:9985@7 | ASH_COATED_OSMIUM:10001@-20 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11027@-8,
access,83,-1,8300,5,0,5,0,195.0,ASH_COATED_OSMIUM:9985@18 | ASH_COATED_OSMIUM:9983@6 | ASH_COATED_OSMIUM:10002@-18 | ASH_COATED_OSMIUM:10004@-6 | INTARIAN_PEPPER_ROOT:11028@-8,
access,84,-1,8400,3,0,3,0,236.0,ASH_COATED_OSMIUM:10002@-2 | ASH_COATED_OSMIUM:9988@2 | INTARIAN_PEPPER_ROOT:11028@-8,
access,85,-1,8500,6,0,6,0,284.0,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-21 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11031@-6 | INTARIAN_PEPPER_ROOT:11033@-2,
access,86,-1,8600,5,0,5,0,281.0,ASH_COATED_OSMIUM:9988@23 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10001@-25 | ASH_COATED_OSMIUM:10003@-7 | INTARIAN_PEPPER_ROOT:11028@-8,
access,87,-1,8700,5,0,5,0,284.0,ASH_COATED_OSMIUM:9988@22 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-20 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,88,-1,8800,6,0,6,0,170.0,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10003@-23 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11031@-6 | INTARIAN_PEPPER_ROOT:11033@-2,
access,89,-1,8900,7,2,5,0,231.0,ASH_COATED_OSMIUM:9997@2 | ASH_COATED_OSMIUM:9997@5 | ASH_COATED_OSMIUM:9988@24 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10002@-16 | ASH_COATED_OSMIUM:10004@-5 | INTARIAN_PEPPER_ROOT:11029@-8,
access,90,-1,9000,5,0,5,0,303.5,ASH_COATED_OSMIUM:9986@20 | ASH_COATED_OSMIUM:9984@6 | ASH_COATED_OSMIUM:10003@-20 | ASH_COATED_OSMIUM:10005@-6 | INTARIAN_PEPPER_ROOT:11029@-8,
access,91,-1,9100,5,0,5,0,328.5,ASH_COATED_OSMIUM:9996@22 | ASH_COATED_OSMIUM:9994@7 | ASH_COATED_OSMIUM:10003@-16 | ASH_COATED_OSMIUM:10005@-5 | INTARIAN_PEPPER_ROOT:11029@-8,
access,92,-1,9200,5,0,5,0,236.5,ASH_COATED_OSMIUM:9988@20 | ASH_COATED_OSMIUM:9986@7 | ASH_COATED_OSMIUM:10003@-20 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11029@-8,
access,93,-1,9300,6,0,6,0,196.5,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10002@-25 | ASH_COATED_OSMIUM:10004@-7 | INTARIAN_PEPPER_ROOT:11032@-6 | INTARIAN_PEPPER_ROOT:11034@-2,
access,94,-1,9400,8,2,6,0,119.5,ASH_COATED_OSMIUM:9994@2 | ASH_COATED_OSMIUM:9994@8 | ASH_COATED_OSMIUM:9990@27 | ASH_COATED_OSMIUM:9988@7 | ASH_COATED_OSMIUM:9994@-23 | ASH_COATED_OSMIUM:9996@-7 | INTARIAN_PEPPER_ROOT:11032@-6 | INTARIAN_PEPPER_ROOT:11034@-2,
access,95,-1,9500,5,0,5,0,423.0,ASH_COATED_OSMIUM:9989@23 | ASH_COATED_OSMIUM:9987@7 | ASH_COATED_OSMIUM:10003@-23 | ASH_COATED_OSMIUM:10005@-7 | INTARIAN_PEPPER_ROOT:11030@-8,
access,96,-1,9600,5,0,5,0,934.0,ASH_COATED_OSMIUM:9990@20 | ASH_COATED_OSMIUM:9988@7 | ASH_COATED_OSMIUM:10004@-20 | ASH_COATED_OSMIUM:10006@-7 | INTARIAN_PEPPER_ROOT:11016@-3,
