run_id,mean,median,std,score_std_100,score_std_100_sims,mean_ci95_100_sims,p_loss,p05,p01,worst,best,score_p05_10,score_p05_25,score,score_aggressive,score_balanced,score_safe,score_mean_only,positions,AC,AC_45_KO,AC_40_BP,AC_50_CO,AC_50_C_2,AC_50_P_2,AC_35_P,AC_40_P,AC_45_P,AC_50_P,AC_50_C,AC_60_C
11,-1.5770393669361642,-649.7006416603417,2596.369185699169,259.63691856991693,259.63691856991693,519.2738371398339,0.5814,-2653.0531236898446,-2938.0305542933324,-3261.3224613287844,23584.133967041504,-266.8823517359206,-664.8403202893974,-529.3534672053713,-199.13892519390762,-529.3534672053713,-924.4772388593143,-1.5770393669361642,"{""AC"": 50, ""AC_35_P"": -20, ""AC_40_BP"": -22, ""AC_45_KO"": -210, ""AC_45_P"": -14, ""AC_50_CO"": -12, ""AC_50_P"": 10, ""AC_50_P_2"": 12, ""AC_60_C"": 24}",50,-210,-22,-12,0,12,-20,0,-14,10,0,24
12,393.41817194152736,217.5609554484758,2655.008810982584,265.5008810982584,265.5008810982584,531.0017621965168,0.4762,-3530.8983307794065,-5242.974131686474,-12785.800815357294,6142.260454093016,40.32833886358668,-489.30641075332426,-268.9670182245128,150.4980351279924,-268.9670182245128,-754.8072918515827,393.41817194152736,"{""AC"": -145, ""AC_35_P"": 26, ""AC_40_BP"": -29, ""AC_40_P"": -8, ""AC_45_KO"": -400, ""AC_50_C"": 50, ""AC_50_CO"": 18, ""AC_50_C_2"": 50, ""AC_60_C"": 38}",-145,-400,-29,18,50,0,26,-8,0,0,50,38
13,150.07361606049187,-18.506749326654074,1284.815595565232,128.4815595565232,128.4815595565232,256.9631191130464,0.512,-786.9867233608028,-2264.9446399924145,-3691.6940786190034,14638.343106823464,71.3749437244116,-46.673064779708824,-32.21517222189014,78.60389000332094,-32.21517222189014,-175.15462433623202,150.07361606049187,"{""AC"": -5, ""AC_40_BP"": 12, ""AC_40_P"": 9, ""AC_45_KO"": -310, ""AC_45_P"": -5, ""AC_50_C"": 17, ""AC_50_CO"": 22, ""AC_50_C_2"": -2, ""AC_60_C"": 8}",-5,-310,12,22,-2,0,0,9,-5,0,17,8
14,156.3029239602404,-372.2266721072617,2247.328648102771,224.73286481027708,224.73286481027708,449.46572962055416,0.7938,-1348.4830329641277,-2412.170009889736,-4250.14145930687,26161.523005029812,21.454620663827626,-180.81783428079152,-158.33596338951727,32.695556109464746,-158.33596338951727,-405.5506990910686,156.3029239602404,"{""AC"": 30, ""AC_40_BP"": 22, ""AC_40_P"": -1, ""AC_45_KO"": -250, ""AC_45_P"": 21, ""AC_50_C"": -8, ""AC_50_CO"": 21, ""AC_50_C_2"": -21, ""AC_60_C"": 40}",30,-250,22,21,-21,0,0,-1,21,0,-8,40
15,348.0535025815588,757.445551294582,5299.926871019538,529.9926871019538,529.9926871019538,1059.9853742039077,0.4342,-8903.129620215785,-15981.810450977062,-39174.27752883149,9391.653344417824,-542.2594594400198,-1877.7289024723873,-1252.4122840017858,-229.60115020471892,-1252.4122840017858,-2407.721589574341,348.0535025815588,"{""AC"": -200, ""AC_35_P"": 41, ""AC_40_BP"": -50, ""AC_45_KO"": -460, ""AC_45_P"": 4, ""AC_50_C"": 37, ""AC_50_CO"": 9, ""AC_50_C_2"": 43, ""AC_60_C"": 38}",-200,-460,-50,9,43,0,41,0,4,0,37,38
16,39.72687642091593,-702.6979165391268,3252.0208926511764,325.20208926511765,325.20208926511765,650.4041785302353,0.6348,-3116.0731976470797,-3508.2827812072023,-3831.7834553275043,31718.56441499499,-271.8804433437921,-739.291422990854,-590.2851478587048,-197.37730577771748,-590.2851478587048,-1064.4935122559716,39.72687642091593,"{""AC"": 40, ""AC_40_BP"": 12, ""AC_40_P"": -37, ""AC_45_KO"": -180, ""AC_45_P"": -3, ""AC_50_C"": 19, ""AC_50_CO"": -9, ""AC_50_C_2"": 26, ""AC_60_C"": 16}",40,-180,12,-9,26,0,0,-37,-3,0,19,16
17,-95.65168325900424,-698.5531147732776,2840.135824198096,284.0135824198096,284.0135824198096,568.0271648396192,0.559,-3564.625477948296,-3964.957050107854,-4409.2478488774,20862.951616987095,-452.11423105383386,-986.8080527460783,-772.3522961611534,-344.8863527613714,-772.3522961611534,-1270.821635165888,-95.65168325900424,"{""AC"": 55, ""AC_40_BP"": -12, ""AC_40_P"": 12, ""AC_45_KO"": -260, ""AC_50_C"": 6, ""AC_50_CO"": -25, ""AC_50_P"": -49, ""AC_50_P_2"": 13, ""AC_60_C"": 17}",55,-260,-12,-25,0,13,0,12,0,-49,6,17
18,-256.97471825224443,-1259.3466323434627,5361.134759138131,536.1134759138131,536.1134759138131,1072.2269518276262,0.5576,-6961.511283906817,-7892.970558486481,-8783.96531000239,37245.257493100056,-953.1258466429261,-1997.3525392289487,-1569.2581487951734,-739.0786514260385,-1569.2581487951734,-2533.4660151427615,-256.97471825224443,"{""AC"": 140, ""AC_40_BP"": -37, ""AC_40_P"": 11, ""AC_45_KO"": -50, ""AC_45_P"": -20, ""AC_50_CO"": -34, ""AC_50_C_2"": -18, ""AC_50_P"": -16, ""AC_50_P_2"": -16}",140,-50,-37,-34,-18,-16,0,11,-20,-16,0,0
19,213.1976958673405,527.422922553616,2766.6373294039877,276.66373294039875,276.66373294039875,553.3274658807975,0.4308,-4537.344526963051,-8023.665321362307,-20209.862878142907,4884.9252156469165,-240.53675682896463,-921.1384358734223,-605.7358496473166,-82.83546371591174,-605.7358496473166,-1197.802168813821,213.1976958673405,"{""AC"": -75, ""AC_35_P"": -1, ""AC_40_BP"": -10, ""AC_45_KO"": -10, ""AC_45_P"": 27, ""AC_50_CO"": -13, ""AC_50_C_2"": 30, ""AC_50_P"": 42, ""AC_60_C"": 28}",-75,-10,-10,-13,30,0,-1,0,27,42,0,28
20,1.8946468582663964,138.70889236176106,708.8725296657044,70.88725296657044,70.88725296657044,141.7745059331409,0.4486,-1231.8746229064027,-2101.0355157010786,-5275.218892011042,4723.718807663483,-121.29281543237387,-306.07400886833426,-218.33017306097923,-77.42089752869634,-218.33017306097923,-376.9612618349047,1.8946468582663964,"{""AC"": -15, ""AC_35_P"": -5, ""AC_40_BP"": 22, ""AC_45_KO"": -150, ""AC_50_C"": 17, ""AC_50_CO"": 17, ""AC_50_C_2"": -29, ""AC_50_P"": 7, ""AC_50_P_2"": -21}",-15,-150,22,17,-29,-21,-5,0,0,7,17,0
21,87.23253105606891,-1092.211292512291,2442.8042093626073,244.28042093626073,244.28042093626073,488.56084187252145,0.6328,-1692.5411038727361,-1751.4211428300764,-1801.9698693773607,23167.493524940972,-82.0215793312047,-335.9027449121151,-288.78884499297186,-58.46462937163308,-288.78884499297186,-580.1831658483759,87.23253105606891,"{""AC"": 60, ""AC_35_P"": 45, ""AC_40_BP"": -15, ""AC_40_P"": 18, ""AC_45_KO"": -40, ""AC_50_CO"": 6, ""AC_50_C_2"": 28, ""AC_50_P"": -23, ""AC_60_C"": -25}",60,-40,-15,6,28,0,45,18,0,-23,0,-25
22,-92.11522033381081,-2491.175241876697,8723.70071666029,872.370071666029,872.370071666029,1744.740143332058,0.6186,-8733.790966741626,-9782.621089070946,-10647.712779415124,76076.7216264002,-965.4943170079735,-2275.562962019217,-1838.3689011780693,-746.8972865873994,-1838.3689011780693,-3147.9330336852463,-92.11522033381081,"{""AC"": 185, ""AC_40_BP"": -34, ""AC_45_KO"": -110, ""AC_45_P"": 2, ""AC_50_C"": 15, ""AC_50_CO"": -7, ""AC_50_C_2"": -33, ""AC_50_P"": -48, ""AC_60_C"": 28}",185,-110,-34,-7,-33,0,0,0,2,-48,15,28
23,-133.65450218423177,1141.2169115609759,3836.5115626759284,383.65115626759285,383.65115626759285,767.3023125351857,0.3184,-7605.702720437386,-16004.303398671853,-39103.118267295424,3567.4936823549983,-894.2247742279704,-2035.0801822935782,-1466.3354883836362,-609.8524272729993,-1466.3354883836362,-2418.731338561171,-133.65450218423177,"{""AC"": -90, ""AC_40_BP"": 14, ""AC_40_P"": -1, ""AC_45_KO"": -110, ""AC_45_P"": -8, ""AC_50_C"": 9, ""AC_50_CO"": -23, ""AC_50_P"": 6, ""AC_50_P_2"": -23}",-90,-110,14,-23,0,-23,0,-1,-8,6,9,0
24,-126.217224754214,76.87123792124264,882.7079240457227,88.27079240457228,88.27079240457228,176.54158480914455,0.445,-1703.7872110072706,-3956.9678381039607,-10175.879533502615,705.347980236216,-296.5959458549411,-552.1640275060316,-425.9207026075907,-233.4742834057206,-425.9207026075907,-640.4348199106039,-126.217224754214,"{""AC_35_P"": -7, ""AC_40_BP"": 22, ""AC_40_P"": -23, ""AC_45_KO"": -190, ""AC_50_C"": -24, ""AC_50_CO"": -4, ""AC_50_P"": -2, ""AC_50_P_2"": -1}",0,-190,22,-4,0,-1,-7,-23,0,-2,-24,0
25,254.32214797155038,966.7717471778733,5241.272223835065,524.1272223835065,524.1272223835065,1048.254444767013,0.4216,-9191.40633651248,-16888.730379473018,-39585.75024643705,8502.49936659976,-664.8184856796977,-2043.5294361565698,-1386.452413697075,-336.27997444995026,-1386.452413697075,-2567.656658540076,254.32214797155038,"{""AC"": -200, ""AC_35_P"": 28, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": -7, ""AC_50_C"": 50, ""AC_50_C_2"": 27, ""AC_60_C"": 34}",-200,-500,-50,0,27,0,28,0,-7,0,50,34
26,-188.09536213314414,1060.419836786832,2881.346466739798,288.1346466739798,288.1346466739798,576.2692933479595,0.2556,-5811.812092049728,-12825.273996965876,-32148.321050525978,1530.2922320489654,-769.2765713381169,-1641.048385145576,-1203.9344992775932,-550.7196284041255,-1203.9344992775932,-1929.1830318195557,-188.09536213314414,"{""AC"": -40, ""AC_35_P"": -10, ""AC_40_BP"": 10, ""AC_40_P"": -27, ""AC_45_KO"": -10, ""AC_45_P"": 18, ""AC_50_CO"": -14, ""AC_50_P"": -9, ""AC_60_C"": -33}",-40,-10,10,-14,0,0,-10,-27,18,-9,0,-33
27,149.15363718608026,77.57650215203572,743.5893482505849,74.35893482505848,74.35893482505848,148.71786965011697,0.462,-765.5032716971227,-1308.8131209187518,-2150.117712280474,7189.9551836849705,72.60331001636798,-42.22218073820042,-2.8513209810173876,92.2887398949595,-2.8513209810173876,-116.5811155632589,149.15363718608026,"{""AC"": -30, ""AC_40_BP"": -4, ""AC_40_P"": 5, ""AC_45_KO"": -180, ""AC_45_P"": -16, ""AC_50_CO"": 12, ""AC_50_C_2"": 5, ""AC_50_P_2"": 17, ""AC_60_C"": 36}",-30,-180,-4,12,5,17,0,5,-16,0,0,36
28,-116.07907112406686,-161.21598700208813,824.2921224838219,82.42921224838219,82.42921224838219,164.85842449676437,0.562,-1253.830834406826,-2297.889098036908,-5526.5832820976075,3201.949191711883,-241.46215456474945,-429.53677972577333,-345.36830240928185,-199.37791590650372,-345.36830240928185,-511.9659919741555,-116.07907112406686,"{""AC"": 25, ""AC_35_P"": 5, ""AC_40_BP"": -24, ""AC_40_P"": -33, ""AC_45_KO"": -340, ""AC_50_CO"": -14, ""AC_50_C_2"": -26, ""AC_50_P"": 6, ""AC_50_P_2"": 18}",25,-340,-24,-14,-26,18,5,-33,0,6,0,0
29,14.716757987760998,-54.727738763097236,496.2235735473347,49.62235735473347,49.62235735473347,99.24471470946693,0.5864,-592.9188655568987,-1522.9816846589129,-5301.083006166956,2811.896134801028,-44.57512856792887,-133.5129584014637,-99.03225052314053,-27.334774628767306,-99.03225052314053,-183.13531575619714,14.716757987760998,"{""AC"": -15, ""AC_35_P"": 37, ""AC_40_BP"": 5, ""AC_45_KO"": -180, ""AC_50_C"": 36, ""AC_50_CO"": -34, ""AC_50_C_2"": 19, ""AC_50_P_2"": -12, ""AC_60_C"": -6}",-15,-180,5,-34,19,-12,37,0,0,0,36,-6
30,37.33122361871239,28.970029571123007,570.0455734700423,57.00455734700423,57.00455734700423,114.00911469400846,0.4848,-616.8459753894392,-2377.1584436693665,-4339.640804177976,1299.0599741770382,-24.353373920231533,-116.88027022864742,-83.6979513632056,-7.762214487510628,-83.6979513632056,-173.88482757565166,37.33122361871239,"{""AC"": -45, ""AC_40_BP"": -8, ""AC_40_P"": 34, ""AC_45_KO"": -460, ""AC_50_C"": 5, ""AC_50_CO"": 8, ""AC_50_P"": -40, ""AC_50_P_2"": -25, ""AC_60_C"": 31}",-45,-460,-8,8,0,-25,0,34,0,-40,5,31
31,68.26870426852753,-2011.188943769234,6521.736779049726,652.1736779049726,652.1736779049726,1304.3473558099452,0.687,-5092.741575235917,-5628.143072916743,-6225.314936174602,63244.449561377456,-441.00545325506414,-1204.9166895404517,-1021.7293709693461,-349.41179396951145,-1021.7293709693461,-1857.0903674454244,68.26870426852753,"{""AC"": 140, ""AC_40_BP"": 16, ""AC_45_KO"": -30, ""AC_45_P"": -6, ""AC_50_C"": 21, ""AC_50_CO"": 22, ""AC_50_C_2"": -38, ""AC_60_C"": 9}",140,-30,16,22,-38,0,0,0,-6,0,21,9
32,102.9036025361122,7.7341179602053955,936.5784369590242,93.65784369590241,93.65784369590241,187.31568739180483,0.4976,-1224.2390292602095,-1789.5294595259898,-3344.257383375654,2046.0173253221096,-19.520300389908755,-203.15615477894016,-127.56117370087041,18.27719014912612,-127.56117370087041,-296.8139984748426,102.9036025361122,"{""AC"": -35, ""AC_35_P"": -3, ""AC_40_BP"": -6, ""AC_40_P"": 4, ""AC_45_KO"": -40, ""AC_45_P"": 38, ""AC_50_CO"": -3, ""AC_50_P"": -14, ""AC_60_C"": 31}",-35,-40,-6,-3,0,0,-3,4,38,-14,0,31
33,260.0065035808036,956.7761049656995,5737.779785866443,573.7779785866443,573.7779785866443,1147.5559571732886,0.4374,-9937.931726027922,-18753.855555320668,-42554.274680033515,9445.022714103803,-733.7866690219887,-2224.476427926177,-1517.5722446167067,-380.3345773672536,-1517.5722446167067,-2798.2544065128213,260.0065035808036,"{""AC"": -195, ""AC_35_P"": 26, ""AC_40_BP"": -50, ""AC_45_KO"": -420, ""AC_50_C"": 44, ""AC_50_CO"": 16, ""AC_50_C_2"": 14, ""AC_50_P"": 8, ""AC_60_C"": 17}",-195,-420,-50,16,14,0,26,0,0,8,44,17
34,-185.06510673495345,341.9459798020807,1988.2447065222643,198.82447065222644,198.82447065222644,397.6489413044529,0.2778,-3916.9523076571795,-8881.636017833262,-22738.629769889016,1791.7610901746273,-576.7603375006714,-1164.3031836492482,-872.0201882096436,-430.61883978086905,-872.0201882096436,-1363.1276543014746,-185.06510673495345,"{""AC"": -5, ""AC_35_P"": -16, ""AC_40_BP"": 6, ""AC_40_P"": -2, ""AC_45_KO"": -80, ""AC_50_C"": -28, ""AC_50_CO"": -19, ""AC_50_C_2"": 11, ""AC_60_C"": -18}",-5,-80,6,-19,11,0,-16,-2,0,0,-28,-18
35,239.40548369892937,-2027.2237109427936,5836.73448586461,583.6734485864611,583.6734485864611,1167.3468971729221,0.6704,-4041.8447033808334,-4405.883817537555,-6224.800067487784,60897.16899311093,-164.778986639154,-771.055692146279,-658.7079461014262,-108.60511361672758,-658.7079461014262,-1354.72914073274,239.40548369892937,"{""AC"": 95, ""AC_40_BP"": -37, ""AC_40_P"": -3, ""AC_45_KO"": -390, ""AC_45_P"": 10, ""AC_50_C"": -7, ""AC_50_CO"": 15, ""AC_50_C_2"": 48, ""AC_60_C"": 26}",95,-390,-37,15,48,0,0,-3,10,0,-7,26
36,83.56030749591827,958.5509175203691,4113.725050486988,411.3725050486988,411.3725050486988,822.7450100973977,0.4384,-7494.376362897611,-14384.963996965878,-33708.01105052598,5789.771606897592,-665.8773287938429,-1790.0337832284845,-1246.2823994630726,-394.001636911137,-1246.2823994630726,-2201.406288277183,83.56030749591827,"{""AC"": -120, ""AC_35_P"": -2, ""AC_40_BP"": 8, ""AC_45_KO"": -310, ""AC_45_P"": -1, ""AC_50_C"": 20, ""AC_50_CO"": 18, ""AC_50_P"": -1, ""AC_60_C"": -5}",-120,-310,8,18,0,0,-2,0,-1,-1,20,-5
37,230.0398713752292,922.8611979755932,4765.218016296271,476.52180162962713,476.52180162962713,953.0436032592543,0.405,-8382.099605895293,-16004.264497668775,-40794.707319699504,7374.28306100453,-608.1700892143001,-1865.485030098594,-1265.5359703238782,-308.19555932694226,-1265.5359703238782,-2342.006831728221,230.0398713752292,"{""AC"": -170, ""AC_35_P"": 15, ""AC_40_BP"": -41, ""AC_45_KO"": -460, ""AC_50_C"": 37, ""AC_50_CO"": 4, ""AC_50_C_2"": 50, ""AC_50_P_2"": 2, ""AC_60_C"": 5}",-170,-460,-41,4,50,2,15,0,0,0,37,5
38,-89.30575812456841,-166.13271698240436,519.6891801096962,51.96891801096962,51.96891801096962,103.93783602193923,0.6064,-793.8232024668164,-988.3419788880112,-2780.8582906021784,2584.39201221489,-168.68807837125007,-287.7615587412725,-234.3636975000757,-141.98914775065163,-234.3636975000757,-339.7304767522421,-89.30575812456841,"{""AC"": 40, ""AC_40_BP"": 6, ""AC_40_P"": -8, ""AC_45_KO"": -40, ""AC_45_P"": 11, ""AC_50_CO"": 15, ""AC_50_C_2"": -16, ""AC_50_P"": -5, ""AC_60_C"": -47}",40,-40,6,15,-16,0,0,-8,11,-5,0,-47
39,308.5180127272323,420.1138087266162,3775.233523661042,377.5233523661042,377.5233523661042,755.0467047322084,0.4448,-6020.587146155491,-10818.05670585817,-28074.641191226234,7214.143922509353,-293.5407018883168,-1196.6287738116403,-783.3317353791433,-86.89218267206829,-783.3317353791433,-1574.1521261777443,308.5180127272323,"{""AC"": -155, ""AC_35_P"": 50, ""AC_40_BP"": -50, ""AC_45_KO"": -330, ""AC_50_C"": 32, ""AC_50_CO"": 13, ""AC_50_C_2"": 46, ""AC_50_P_2"": -15, ""AC_60_C"": 25}",-155,-330,-50,13,46,-15,50,0,0,0,32,25
40,362.74661069556043,99.2916498124568,2384.4935900030073,238.44935900030072,238.44935900030072,476.89871800060143,0.4876,-3117.562869945138,-4875.570154843554,-12478.085332932525,5680.700519404334,50.99032370104658,-416.6441067907241,-224.1124992963606,147.2561274482283,-224.1124992963606,-655.0934657910248,362.74661069556043,"{""AC"": -125, ""AC_35_P"": 40, ""AC_40_BP"": -50, ""AC_45_KO"": -500, ""AC_45_P"": 15, ""AC_50_C"": 50, ""AC_50_CO"": -6, ""AC_50_C_2"": 42, ""AC_60_C"": 43}",-125,-500,-50,-6,42,0,40,0,15,0,50,43
41,-178.73094832559255,-403.62334881456826,2620.2166138338116,262.0216613833812,262.0216613833812,524.0433227667623,0.5328,-3856.277219899006,-4425.496022061532,-4898.663759084923,15909.706850235787,-564.3586703154932,-1142.8002533003441,-888.183362002134,-437.05022466638815,-888.183362002134,-1404.8219146837253,-178.73094832559255,"{""AC"": 55, ""AC_35_P"": 5, ""AC_40_BP"": -1, ""AC_40_P"": -24, ""AC_45_KO"": -410, ""AC_45_P"": -50, ""AC_50_C"": 7, ""AC_50_CO"": -9, ""AC_60_C"": -14}",55,-410,-1,-9,0,0,5,-24,-50,0,7,-14
42,210.77455462963297,-117.36801148234937,1488.1727578334062,148.81727578334062,148.81727578334062,297.63455156668124,0.5172,-1479.060303168712,-2043.8873509373248,-3333.716164268239,3632.3103629767165,62.868524312761764,-158.990521162545,-85.49312873734411,99.6172205253622,-85.49312873734411,-307.8077969458856,210.77455462963297,"{""AC"": -80, ""AC_40_BP"": -25, ""AC_40_P"": -3, ""AC_45_KO"": -260, ""AC_50_C"": 47, ""AC_50_CO"": 22, ""AC_50_P"": 12, ""AC_50_P_2"": -7, ""AC_60_C"": 11}",-80,-260,-25,22,0,-7,0,-3,0,12,47,11
43,280.3776039972274,-17.086107444001797,1189.344442891523,118.9344442891523,118.9344442891523,237.8688885783046,0.5048,-1129.7749999999999,-1588.1221460292702,-1924.7343707944167,7263.609633466341,167.40010399722743,-2.066146002772541,51.4441318526513,194.15524292493936,51.4441318526513,-121.00059029192484,280.3776039972274,"{""AC"": -5, ""AC_40_BP"": -40, ""AC_40_P"": 29, ""AC_45_KO"": -90, ""AC_45_P"": 36, ""AC_50_C"": 18, ""AC_50_CO"": 9, ""AC_50_P"": -5, ""AC_50_P_2"": 48}",-5,-90,-40,9,0,48,0,29,36,-5,18,0
44,34.552519687752444,-87.67030230817412,626.9093644790438,62.69093644790438,62.69093644790438,125.38187289580875,0.6458,-435.66828330481184,-1836.1117294244546,-3740.019356363749,7594.054958509444,-9.014308642728743,-74.36455113845051,-62.14319103192152,-2.903628589464244,-62.14319103192152,-137.0554875863549,34.552519687752444,"{""AC"": -20, ""AC_35_P"": -15, ""AC_40_BP"": 11, ""AC_45_KO"": -390, ""AC_50_C"": 11, ""AC_50_CO"": -10, ""AC_50_C_2"": 25, ""AC_50_P"": -12, ""AC_60_C"": 15}",-20,-390,11,-10,25,0,-15,0,0,-12,11,15
45,-45.00903854956821,979.5079006565168,2090.156766587041,209.0156766587041,209.0156766587041,418.0313533174082,0.3664,-4056.140562845898,-7781.784228245935,-18220.671716950812,1836.8254996913784,-450.62309483415805,-1059.0441792610427,-757.937961305805,-300.0699858565391,-757.937961305805,-1268.0598559197467,-45.00903854956821,"{""AC"": -100, ""AC_40_BP"": 11, ""AC_40_P"": -26, ""AC_45_KO"": -390, ""AC_45_P"": -45, ""AC_50_C"": -1, ""AC_50_CO"": 8, ""AC_50_P"": -14, ""AC_60_C"": 46}",-100,-390,11,8,0,0,0,-26,-45,-14,-1,46
