mode,step_index,day,timestamp,product,submitted_orders,fills,pending_orders_next_step,position,cash,mid_price,microprice,spread,imbalance,source_mode,access_added_levels,signal_proxy,toxicity_bucket,agreement_state,product_pnl
access,16,-1,1600,INTARIAN_PEPPER_ROOT,2,0,2,65,-715445.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-315.0
access,17,-1,1700,ASH_COATED_OSMIUM,4,0,4,4,-39964.0,9992.0,9994.6757,18.0,0.297297,access,1,2.6757,high,agree,4.0
access,17,-1,1700,INTARIAN_PEPPER_ROOT,2,0,2,65,-715445.0,11001.0,11000.5,16.0,-0.0625,access,1,0.5,medium,agree,-380.0
access,18,-1,1800,ASH_COATED_OSMIUM,5,1,4,8,-79944.0,9990.5,9992.8824,9.0,0.529412,public,0,2.3824,high,agree,-20.0
access,18,-1,1800,INTARIAN_PEPPER_ROOT,2,0,2,65,-715445.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-315.0
access,19,-1,1900,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9995.2308,15.0,0.230769,access,1,1.7308,high,agree,4.0
access,19,-1,1900,INTARIAN_PEPPER_ROOT,2,1,1,80,-880550.0,11001.5,10999.1429,11.0,-0.428571,access,1,2.3571,high,agree,-430.0
access,20,-1,2000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,20,-1,2000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-390.0
access,21,-1,2100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9996.3846,15.0,0.384615,access,2,2.8846,high,agree,4.0
access,21,-1,2100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-390.0
access,22,-1,2200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,22,-1,2200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.0,11002.0,12.0,0.0,public,0,0.0,low,neutral,-390.0
access,23,-1,2300,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.5,9993.5,15.0,0.0,access,1,0.0,low,neutral,4.0
access,23,-1,2300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.5,11002.5,11.0,0.0,access,1,0.0,low,neutral,-350.0
access,24,-1,2400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.0,9993.625,18.0,-0.041667,access,2,0.375,medium,agree,8.0
access,24,-1,2400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.0,11002.0,12.0,0.0,access,1,0.0,low,neutral,-390.0
access,25,-1,2500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9991.0,9993.8537,18.0,0.317073,public,0,2.8537,high,agree,-16.0
access,25,-1,2500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11002.5,11002.5,13.0,0.0,public,0,0.0,low,neutral,-350.0
access,26,-1,2600,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9991.5,9989.2703,15.0,-0.297297,access,1,2.2297,high,agree,-12.0
access,26,-1,2600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-310.0
access,27,-1,2700,ASH_COATED_OSMIUM,1,0,1,8,-79944.0,10003.0,10003.0,0.0,0.0,public,0,0.0,low,neutral,80.0
access,27,-1,2700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,10998.0,10998.1579,2.0,0.157895,public,0,0.1579,low,agree,-710.0
access,28,-1,2800,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,28,-1,2800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-310.0
access,29,-1,2900,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9992.5,9987.5789,17.0,-0.578947,access,1,4.9211,high,agree,-4.0
access,29,-1,2900,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11008.0,11008.3514,2.0,0.351351,access,1,0.3514,medium,agree,90.0
access,30,-1,3000,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,8.0
access,30,-1,3000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11001.5,11004.5,15.0,0.4,access,1,3.0,high,agree,-430.0
access,31,-1,3100,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9994.5,9991.1515,17.0,-0.393939,access,1,3.3485,high,agree,12.0
access,31,-1,3100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-310.0
access,32,-1,3200,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,0.0
access,32,-1,3200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-310.0
access,33,-1,3300,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9990.6667,14.0,-0.333333,access,2,2.3333,high,agree,0.0
access,33,-1,3300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.0,11003.0,12.0,0.0,public,0,0.0,low,neutral,-310.0
access,34,-1,3400,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9993.0,16.0,0.0,access,1,0.0,low,neutral,0.0
access,34,-1,3400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.5,11003.0,11.0,-0.090909,access,1,0.5,medium,agree,-270.0
access,35,-1,3500,ASH_COATED_OSMIUM,4,0,4,8,-79944.0,9993.0,9990.4211,14.0,-0.368421,access,2,2.5789,high,agree,0.0
access,35,-1,3500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.5,11003.5,13.0,0.0,public,0,0.0,low,neutral,-270.0
access,36,-1,3600,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,42.0
access,36,-1,3600,INTARIAN_PEPPER_ROOT,0,0,0,80,-880550.0,10998.0,10998.0,0.0,0.0,public,0,0.0,low,neutral,-710.0
access,37,-1,3700,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,42.0
access,37,-1,3700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-230.0
access,38,-1,3800,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9998.0,9995.3,12.0,-0.45,access,1,2.7,high,agree,52.0
access,38,-1,3800,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.5,11001.7931,11.0,-0.310345,access,1,1.7069,high,agree,-270.0
access,39,-1,3900,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9993.0,9993.0,16.0,0.0,public,0,0.0,low,neutral,42.0
access,39,-1,3900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-230.0
access,40,-1,4000,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9995.0,9992.0,18.0,-0.333333,public,0,3.0,high,agree,46.0
access,40,-1,4000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-230.0
access,41,-1,4100,ASH_COATED_OSMIUM,4,0,4,2,-19944.0,9995.5,9991.931,9.0,-0.793103,access,1,3.569,high,agree,47.0
access,41,-1,4100,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11004.5,11007.1613,11.0,0.483871,access,1,2.6613,high,agree,-190.0
access,42,-1,4200,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,68.0
access,42,-1,4200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11002.6667,14.0,-0.333333,access,2,2.3333,high,agree,-150.0
access,43,-1,4300,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9993.5,9992.9231,15.0,-0.076923,access,1,0.5769,medium,agree,69.0
access,43,-1,4300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11004.0,11004.0,12.0,0.0,public,0,0.0,low,neutral,-230.0
access,44,-1,4400,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,68.0
access,44,-1,4400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11003.5,11003.0,11.0,-0.090909,access,1,0.5,medium,agree,-270.0
access,45,-1,4500,ASH_COATED_OSMIUM,2,0,2,-2,20056.0,10005.0,10005.0,0.0,0.0,public,0,0.0,low,neutral,46.0
access,45,-1,4500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.5,11004.3462,15.0,-0.153846,public,0,1.1538,high,agree,-110.0
access,46,-1,4600,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,46,-1,4600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11003.5,11006.6452,15.0,0.419355,access,1,3.1452,high,agree,-270.0
access,47,-1,4700,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9992.5,9993.4,15.0,0.12,access,1,0.9,medium,agree,71.0
access,47,-1,4700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11004.2105,10.0,-0.157895,access,2,0.7895,medium,agree,-150.0
access,48,-1,4800,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9992.5,9991.5217,15.0,-0.130435,access,1,0.9783,high,agree,71.0
access,48,-1,4800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11003.0,11003.8889,8.0,0.222222,access,2,0.8889,medium,agree,-310.0
access,49,-1,4900,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9992.5,9995.2143,19.0,0.285714,public,0,2.7143,high,agree,71.0
access,49,-1,4900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-150.0
access,50,-1,5000,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.5,9997.2632,15.0,0.368421,access,1,2.7632,high,agree,67.0
access,50,-1,5000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11003.0,11006.0625,14.0,0.4375,access,1,3.0625,high,agree,-310.0
access,51,-1,5100,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,51,-1,5100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.5,11004.6316,11.0,-0.157895,access,1,0.8684,medium,agree,-110.0
access,52,-1,5200,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,68.0
access,52,-1,5200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11014.0,11014.0,0.0,0.0,public,0,0.0,low,neutral,570.0
access,53,-1,5300,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,access,1,0.0,low,neutral,68.0
access,53,-1,5300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-150.0
access,54,-1,5400,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9996.0,9994.4118,18.0,-0.176471,access,1,1.5882,high,agree,64.0
access,54,-1,5400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11005.0,12.0,0.0,public,0,0.0,low,neutral,-150.0
access,55,-1,5500,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,66.0
access,55,-1,5500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11004.5,11007.5882,15.0,0.411765,public,0,3.0882,high,agree,-190.0
access,56,-1,5600,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,66.0
access,56,-1,5600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11006.5,11008.5429,11.0,0.371429,access,2,2.0429,high,agree,-30.0
access,57,-1,5700,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.0,9992.9412,14.0,-0.294118,access,2,2.0588,high,agree,66.0
access,57,-1,5700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11001.0,11001.2308,2.0,0.230769,public,0,0.2308,low,agree,-470.0
access,58,-1,5800,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9993.0,9997.2632,18.0,0.473684,access,1,4.2632,high,agree,70.0
access,58,-1,5800,INTARIAN_PEPPER_ROOT,0,0,0,80,-880550.0,11000.0,11000.0,0.0,0.0,public,0,0.0,low,neutral,-550.0
access,59,-1,5900,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,59,-1,5900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.5,11004.5455,15.0,-0.393939,public,0,2.9545,high,agree,50.0
access,60,-1,6000,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.5,9992.3333,19.0,-0.333333,public,0,3.1667,high,agree,65.0
access,60,-1,6000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.0,11006.0,12.0,0.0,access,1,0.0,low,neutral,-70.0
access,61,-1,6100,ASH_COATED_OSMIUM,1,0,1,-2,20056.0,9986.0,9986.0,0.0,0.0,public,0,0.0,low,neutral,84.0
access,61,-1,6100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-70.0
access,62,-1,6200,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,62,-1,6200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11005.0,11005.3333,14.0,0.047619,access,1,0.3333,low,agree,-150.0
access,63,-1,6300,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,63,-1,6300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.0,11006.0,12.0,0.0,access,1,0.0,low,neutral,-70.0
access,64,-1,6400,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,64,-1,6400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.0,11006.0,12.0,0.0,public,0,0.0,low,neutral,-70.0
access,65,-1,6500,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.0,9994.0,16.0,0.0,public,0,0.0,low,neutral,68.0
access,65,-1,6500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.5,11005.0,11.0,-0.272727,access,2,1.5,high,agree,-30.0
access,66,-1,6600,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.5,9997.8864,15.0,0.318182,access,1,2.3864,high,agree,65.0
access,66,-1,6600,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11005.0,11008.0625,14.0,0.4375,access,1,3.0625,high,agree,-150.0
access,67,-1,6700,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.5,9996.0357,15.0,0.071429,access,2,0.5357,medium,agree,65.0
access,67,-1,6700,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.5,11003.6667,11.0,-0.515152,access,1,2.8333,high,agree,-30.0
access,68,-1,6800,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.5,9993.25,15.0,-0.166667,access,1,1.25,high,agree,67.0
access,68,-1,6800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11005.5,11006.5714,15.0,0.142857,public,0,1.0714,high,agree,-110.0
access,69,-1,6900,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9997.5,9995.2353,11.0,-0.411765,public,0,2.2647,high,agree,61.0
access,69,-1,6900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.5,11006.5714,13.0,-0.142857,access,1,0.9286,high,agree,50.0
access,70,-1,7000,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9996.0,9993.0,18.0,-0.333333,access,1,3.0,high,agree,64.0
access,70,-1,7000,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11007.5,11008.05,11.0,0.1,access,1,0.55,medium,agree,50.0
access,71,-1,7100,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9995.0,9992.0976,14.0,-0.414634,access,2,2.9024,high,agree,66.0
access,71,-1,7100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.0,11007.0,12.0,0.0,public,0,0.0,low,neutral,10.0
access,72,-1,7200,ASH_COATED_OSMIUM,1,0,1,-2,20056.0,9992.0,9992.0,0.0,0.0,public,0,0.0,low,neutral,72.0
access,72,-1,7200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11006.5,11005.125,11.0,-0.25,access,1,1.375,high,agree,-30.0
access,73,-1,7300,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9994.5,9991.125,15.0,-0.45,access,1,3.375,high,agree,67.0
access,73,-1,7300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.5,11007.5,13.0,0.0,access,1,0.0,low,neutral,50.0
access,74,-1,7400,ASH_COATED_OSMIUM,4,0,4,-2,20056.0,9996.0,9996.0,16.0,0.0,public,0,0.0,low,neutral,64.0
access,74,-1,7400,INTARIAN_PEPPER_ROOT,0,0,0,80,-880550.0,11001.0,11001.0,0.0,0.0,public,0,0.0,low,neutral,-470.0
access,75,-1,7500,ASH_COATED_OSMIUM,1,0,1,-2,20056.0,9987.0,9987.0,0.0,0.0,public,0,0.0,low,neutral,82.0
access,75,-1,7500,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11007.0,11009.1538,14.0,0.307692,access,1,2.1538,high,agree,10.0
access,76,-1,7600,ASH_COATED_OSMIUM,5,1,4,3,-29909.0,9990.0,9991.4211,6.0,0.473684,public,0,1.4211,high,agree,61.0
access,76,-1,7600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.5,11007.1176,13.0,-0.058824,access,2,0.3824,medium,agree,50.0
access,77,-1,7700,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,76.0
access,77,-1,7700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11006.5,11009.7143,15.0,0.428571,access,1,3.2143,high,agree,-30.0
access,78,-1,7800,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.0,9995.0,16.0,0.0,access,2,0.0,low,neutral,76.0
access,78,-1,7800,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11006.5,11007.7931,15.0,0.172414,access,1,1.2931,high,agree,-30.0
access,79,-1,7900,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9996.0,9993.5,18.0,-0.277778,access,1,2.5,high,agree,79.0
access,79,-1,7900,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,90.0
access,80,-1,8000,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9994.5,9996.375,15.0,0.25,access,2,1.875,high,agree,74.5
access,80,-1,8000,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11009.5,11005.75,15.0,-0.5,access,1,3.75,high,agree,210.0
access,81,-1,8100,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9993.5,9992.25,15.0,-0.166667,access,1,1.25,high,agree,71.5
access,81,-1,8100,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11007.5,11006.7143,11.0,-0.142857,access,1,0.7857,medium,agree,50.0
access,82,-1,8200,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9993.5,9990.7368,15.0,-0.368421,access,1,2.7632,high,agree,71.5
access,82,-1,8200,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11008.0,11008.0,18.0,0.0,public,0,0.0,low,neutral,90.0
access,83,-1,8300,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9993.5,9995.5,19.0,0.210526,public,0,2.0,high,agree,71.5
access,83,-1,8300,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11008.0,11008.0,12.0,0.0,public,0,0.0,low,neutral,90.0
access,84,-1,8400,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9994.5,9992.0,15.0,-0.333333,access,1,2.5,high,agree,74.5
access,84,-1,8400,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11008.5,11008.5,17.0,0.0,public,0,0.0,low,neutral,130.0
access,85,-1,8500,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,76.0
access,85,-1,8500,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11008.5,11008.5,13.0,0.0,public,0,0.0,low,neutral,130.0
access,86,-1,8600,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.0,9995.0,16.0,0.0,access,1,0.0,low,neutral,76.0
access,86,-1,8600,INTARIAN_PEPPER_ROOT,1,0,1,80,-880550.0,11009.0,11009.0,12.0,0.0,public,0,0.0,low,neutral,170.0
access,87,-1,8700,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.0,9995.0,16.0,0.0,public,0,0.0,low,neutral,76.0
access,87,-1,8700,INTARIAN_PEPPER_ROOT,2,0,2,80,-880550.0,11009.5,11009.7895,11.0,0.052632,access,2,0.2895,low,agree,210.0
access,88,-1,8800,ASH_COATED_OSMIUM,4,0,4,3,-29909.0,9995.5,9995.5,15.0,0.0,access,1,0.0,low,neutral,77.5
